YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,WS2M,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_RANGE,WD10M,WS50M,WS50M_RANGE,WD50M
1995,10,2,4.99,4.99,0.62,376.2,98.3,-999.0,-999.0,-999.0,-999.0,3.3,23.86,18.55,21.21,25.07,7.15,27.78,20.63,13.18,73.25,1.98,101.66,4.2,2.73,102.5,5.3,2.93,103.62
1995,10,3,4.86,4.89,0.6,388.5,97.1,-999.0,-999.0,-999.0,-999.0,3.38,24.06,17.89,20.98,25.3,8.09,28.33,20.24,12.7,70.31,0.0,101.63,4.27,2.32,119.12,5.6,4.01,119.75
1995,10,4,4.54,5.19,0.57,401.3,92.7,-999.0,-999.0,-999.0,-999.0,3.62,24.72,17.36,21.04,25.25,6.31,28.39,22.08,12.39,65.62,0.0,101.38,4.61,1.84,114.5,6.24,3.66,114.56
1995,10,5,4.17,4.6,0.52,403.1,85.6,-999.0,-999.0,-999.0,-999.0,3.72,23.92,16.08,20.01,24.98,7.09,28.08,20.98,11.47,64.0,0.0,101.17,4.7,2.02,123.06,6.27,3.42,123.62
1995,10,6,4.73,5.04,0.6,378.9,95.0,-999.0,-999.0,-999.0,-999.0,3.8,24.18,16.03,20.11,24.86,8.45,28.68,20.23,11.54,64.25,0.02,101.28,4.9,2.15,103.19,6.58,2.52,103.25
1995,10,7,4.17,4.94,0.53,395.6,85.6,-999.0,-999.0,-999.0,-999.0,4.53,23.82,18.93,21.37,24.49,5.37,26.98,21.61,13.55,74.75,0.48,101.45,5.75,3.77,77.0,7.5,2.34,77.12
1995,10,8,3.04,5.21,0.39,401.8,63.9,-999.0,-999.0,-999.0,-999.0,4.37,22.82,17.91,20.37,23.46,3.93,24.84,20.91,12.7,74.19,3.61,101.52,5.52,2.88,71.69,7.39,1.23,71.69
1995,10,9,3.83,5.03,0.5,374.7,78.8,-999.0,-999.0,-999.0,-999.0,3.28,22.1,16.24,19.17,23.08,6.41,25.4,18.99,11.41,70.62,0.37,101.33,4.22,2.52,59.94,5.65,2.8,59.94
1995,10,10,4.19,4.95,0.55,374.1,84.6,-999.0,-999.0,-999.0,-999.0,2.78,21.33,15.75,18.54,22.1,5.66,24.32,18.66,11.11,71.25,4.45,101.0,3.62,2.54,54.12,4.72,1.95,54.12
1995,10,11,4.62,5.04,0.61,359.3,92.6,-999.0,-999.0,-999.0,-999.0,3.02,20.91,14.62,17.76,22.04,9.32,25.83,16.51,10.38,69.69,0.02,101.05,3.84,4.44,49.94,5.02,5.22,50.12
1995,10,12,4.69,4.86,0.62,374.1,93.9,-999.0,-999.0,-999.0,-999.0,1.31,21.72,14.08,17.9,22.91,9.66,26.57,16.92,10.07,65.12,0.0,101.27,1.76,2.37,178.81,2.27,3.66,178.38
1995,10,13,4.19,4.67,0.56,392.7,84.9,-999.0,-999.0,-999.0,-999.0,2.3,22.51,18.05,20.28,23.62,6.66,26.2,19.55,12.82,76.88,1.29,101.34,3.0,1.42,84.69,3.91,2.18,85.06
1995,10,14,3.83,3.96,0.52,391.6,77.7,-999.0,-999.0,-999.0,-999.0,2.18,22.5,17.24,19.87,23.13,5.2,25.6,20.4,12.33,74.12,1.73,101.27,2.85,3.11,72.94,3.55,3.0,73.0
1995,10,15,4.35,4.51,0.59,375.5,87.6,-999.0,-999.0,-999.0,-999.0,2.56,21.8,17.44,19.62,22.35,6.3,24.94,18.64,12.39,77.62,1.42,101.15,3.36,2.38,54.56,4.41,2.64,54.62
1995,10,16,3.32,4.39,0.45,385.8,68.5,-999.0,-999.0,-999.0,-999.0,3.88,20.29,16.65,18.48,21.16,4.16,23.05,18.89,11.78,80.12,2.48,100.96,4.94,4.35,68.25,6.38,4.57,68.44
1995,10,17,1.28,4.86,0.18,383.0,28.2,-999.0,-999.0,-999.0,-999.0,5.02,20.26,18.23,19.25,20.56,1.84,20.99,19.15,13.0,88.06,19.06,100.89,6.37,2.94,59.62,8.08,4.04,59.75
1995,10,18,2.36,4.82,0.33,396.0,50.2,-999.0,-999.0,-999.0,-999.0,7.12,20.51,17.85,19.18,20.71,3.7,22.07,18.37,12.7,84.81,18.4,101.31,9.02,3.52,40.5,11.17,2.8,40.88
1995,10,19,1.9,4.79,0.27,401.0,40.7,-999.0,-999.0,-999.0,-999.0,6.54,19.62,16.93,18.28,19.85,2.61,21.14,18.54,11.9,84.5,37.08,101.43,8.28,5.5,39.38,10.42,5.07,39.75
1995,10,20,2.16,4.29,0.3,396.8,46.1,-999.0,-999.0,-999.0,-999.0,6.34,20.37,17.19,18.78,20.5,3.34,22.52,19.19,12.15,82.12,12.87,101.22,8.05,4.95,44.06,10.33,4.4,44.56
1995,10,21,2.84,4.51,0.41,395.8,59.1,-999.0,-999.0,-999.0,-999.0,4.81,20.38,15.73,18.06,20.82,4.52,22.93,18.4,11.11,75.19,1.55,101.06,6.09,3.8,39.75,8.03,2.53,40.12
1995,10,22,3.82,4.6,0.55,366.3,77.2,-999.0,-999.0,-999.0,-999.0,3.74,19.95,15.19,17.57,20.42,4.92,22.78,17.86,10.74,74.75,2.51,101.12,4.86,2.9,48.94,6.53,1.54,49.12
1995,10,23,4.07,4.73,0.59,345.6,81.3,-999.0,-999.0,-999.0,-999.0,4.1,19.55,14.62,17.08,19.72,6.84,23.31,16.47,10.31,74.31,1.86,101.33,5.38,3.91,32.94,7.33,2.84,33.0
1995,10,24,3.14,4.22,0.46,367.4,63.5,-999.0,-999.0,-999.0,-999.0,3.94,19.35,15.23,17.29,19.79,5.9,22.22,16.31,10.68,78.19,2.68,101.47,5.05,3.11,33.56,6.99,2.53,33.69
1995,10,25,4.16,4.5,0.62,346.7,81.9,-999.0,-999.0,-999.0,-999.0,1.59,19.73,15.12,17.43,20.59,6.24,23.19,16.94,10.62,75.88,1.16,101.65,2.26,3.0,76.69,3.1,5.2,74.12
1995,10,26,4.52,4.6,0.67,332.7,87.3,-999.0,-999.0,-999.0,-999.0,2.12,19.89,12.65,16.26,20.04,9.38,25.08,15.69,9.03,65.0,0.07,101.76,2.91,2.46,220.19,4.05,4.8,221.19
1995,10,27,4.25,4.44,0.64,342.0,83.5,-999.0,-999.0,-999.0,-999.0,3.54,20.3,11.68,15.99,20.23,10.43,26.01,15.58,8.54,59.38,0.0,101.66,4.65,5.22,262.81,6.68,5.33,263.88
1995,10,28,4.23,4.25,0.64,346.8,83.3,-999.0,-999.0,-999.0,-999.0,1.16,20.88,12.69,16.79,21.17,8.16,25.76,17.6,9.16,60.31,0.05,101.47,1.62,4.12,193.25,2.46,6.78,202.25
1995,10,29,4.19,4.26,0.64,331.9,82.2,-999.0,-999.0,-999.0,-999.0,1.87,20.77,14.25,17.51,21.12,10.92,26.62,15.69,10.13,67.88,0.0,101.32,2.59,2.23,144.69,3.59,4.08,145.81
1995,10,30,4.06,4.21,0.62,342.1,80.7,-999.0,-999.0,-999.0,-999.0,1.75,21.03,13.69,17.36,21.08,8.66,26.15,17.51,9.7,64.75,0.0,101.42,2.4,2.55,184.06,3.21,4.63,185.5
1995,10,31,4.05,4.15,0.63,346.2,79.7,-999.0,-999.0,-999.0,-999.0,2.72,21.4,12.63,17.01,21.41,10.67,27.13,16.46,9.09,58.88,0.0,101.51,3.69,3.12,234.5,5.38,5.91,234.94
1995,11,1,3.72,4.22,0.59,360.4,75.1,-999.0,-999.0,-999.0,-999.0,2.2,20.58,14.43,17.51,21.22,7.62,24.58,16.97,10.25,69.25,0.63,101.21,2.99,4.64,201.0,4.45,7.55,202.75
1995,11,2,4.07,4.24,0.64,363.6,78.8,-999.0,-999.0,-999.0,-999.0,4.14,19.98,10.74,15.37,20.11,10.34,25.27,14.94,8.12,56.94,0.02,100.33,5.4,4.12,258.31,7.45,3.49,259.31
1995,11,3,3.99,4.05,0.63,346.6,77.8,-999.0,-999.0,-999.0,-999.0,4.42,19.33,11.51,15.42,19.78,6.26,22.32,16.06,8.54,61.94,0.04,100.06,5.65,2.8,326.25,7.86,2.73,326.88
1995,11,4,3.56,3.7,0.57,342.5,70.0,-999.0,-999.0,-999.0,-999.0,4.09,17.62,10.56,14.09,18.14,9.3,22.8,13.5,8.0,65.19,0.01,100.55,5.31,3.02,283.0,7.35,2.92,283.75
1995,11,5,3.0,3.28,0.48,353.7,59.9,-999.0,-999.0,-999.0,-999.0,3.91,15.88,8.71,12.3,17.08,7.91,19.8,11.9,7.02,63.69,0.75,101.13,5.0,5.2,140.19,6.77,5.72,140.88
1995,11,6,3.64,4.18,0.59,342.2,71.6,-999.0,-999.0,-999.0,-999.0,4.05,13.08,4.76,8.92,14.65,7.41,17.08,9.68,5.31,58.94,0.02,101.84,5.16,1.8,53.19,7.1,2.55,53.75
1995,11,7,3.9,4.02,0.64,328.8,75.3,-999.0,-999.0,-999.0,-999.0,3.96,13.62,4.76,9.19,14.66,11.66,19.83,8.17,5.31,57.06,0.0,101.94,5.16,4.77,233.94,7.22,7.77,234.81
1995,11,8,3.67,4.14,0.61,335.9,71.8,-999.0,-999.0,-999.0,-999.0,6.31,14.38,4.41,9.4,14.93,9.6,19.99,10.39,5.31,53.5,0.0,101.27,8.08,3.95,255.0,10.77,2.85,255.81
1995,11,9,3.79,3.88,0.63,329.8,74.2,-999.0,-999.0,-999.0,-999.0,1.8,14.9,5.12,10.01,15.68,11.62,21.3,9.68,5.55,54.5,0.0,101.22,2.53,5.24,237.44,3.51,8.24,239.69
1995,11,10,3.38,3.58,0.57,341.3,67.1,-999.0,-999.0,-999.0,-999.0,2.45,15.78,6.51,11.15,15.43,8.95,21.38,12.43,6.1,56.44,0.0,101.3,3.3,3.02,184.25,4.38,4.46,184.44
1995,11,11,3.36,3.37,0.57,353.2,65.4,-999.0,-999.0,-999.0,-999.0,2.16,15.76,7.19,11.48,16.01,12.04,22.69,10.65,6.47,59.44,0.0,101.21,3.03,3.17,175.31,4.2,5.7,176.06
1995,11,12,2.96,3.59,0.51,362.4,60.0,-999.0,-999.0,-999.0,-999.0,4.64,17.17,6.4,11.79,17.19,9.59,22.74,13.15,6.1,51.44,0.0,100.96,6.02,3.29,231.0,8.48,3.65,231.31
1995,11,13,3.66,3.81,0.63,342.5,72.2,-999.0,-999.0,-999.0,-999.0,2.62,18.17,11.09,14.63,18.47,8.57,22.37,13.8,8.3,63.88,0.0,101.09,3.48,4.21,125.06,4.85,7.53,124.94
1995,11,14,3.74,3.77,0.65,330.6,72.8,-999.0,-999.0,-999.0,-999.0,2.26,16.51,9.18,12.84,17.25,6.55,20.07,13.51,7.2,62.88,0.0,101.33,3.04,2.61,277.56,4.31,5.12,277.62
1995,11,15,3.55,3.79,0.62,349.3,70.5,-999.0,-999.0,-999.0,-999.0,1.85,16.41,7.64,12.02,16.65,8.84,21.52,12.68,6.47,57.81,0.0,101.32,2.63,2.8,249.62,3.7,5.15,249.94
1995,11,16,3.73,3.85,0.66,329.9,72.0,-999.0,-999.0,-999.0,-999.0,4.55,15.9,7.37,11.64,15.89,9.85,21.14,11.29,6.41,58.31,0.0,101.4,6.01,5.08,245.06,8.22,5.0,245.5
1995,11,17,3.76,3.8,0.67,316.7,71.8,-999.0,-999.0,-999.0,-999.0,6.29,16.11,5.71,10.91,16.15,11.49,22.68,11.18,5.8,52.69,0.0,101.19,8.08,3.75,248.06,10.73,1.91,248.56
1995,11,18,3.64,3.69,0.66,342.9,71.1,-999.0,-999.0,-999.0,-999.0,3.42,18.09,9.05,13.57,18.05,12.45,24.98,12.53,7.39,56.81,0.0,101.15,4.63,4.43,270.0,6.64,5.65,271.06
1995,11,19,1.98,3.7,0.36,369.2,41.1,-999.0,-999.0,-999.0,-999.0,3.45,17.33,12.21,14.77,17.71,7.69,20.87,13.19,8.85,73.44,0.05,101.48,4.48,2.66,24.0,6.22,3.6,24.0
1995,11,20,3.69,3.73,0.67,315.4,70.6,-999.0,-999.0,-999.0,-999.0,2.67,14.14,5.95,10.05,14.42,8.41,18.86,10.44,5.86,60.75,0.0,101.66,3.61,1.39,274.5,4.71,1.51,274.88
1995,11,21,3.31,3.33,0.61,321.4,63.6,-999.0,-999.0,-999.0,-999.0,2.48,14.93,7.9,11.41,15.19,10.66,20.63,9.98,6.71,64.25,0.02,101.74,3.38,2.25,217.0,4.58,3.75,217.12
1995,11,22,3.24,3.25,0.59,321.3,63.6,-999.0,-999.0,-999.0,-999.0,2.32,16.01,11.23,13.62,16.31,6.36,19.82,13.45,8.18,73.94,0.05,101.89,3.16,1.9,149.56,4.4,3.35,151.31
1995,11,23,1.04,3.18,0.2,346.6,22.0,-999.0,-999.0,-999.0,-999.0,1.52,14.52,9.81,12.17,14.69,5.84,17.53,11.69,7.51,74.5,6.93,101.59,2.11,3.4,185.38,2.8,4.96,172.06
1995,11,24,2.42,3.24,0.45,333.8,48.5,-999.0,-999.0,-999.0,-999.0,2.32,15.69,10.76,13.23,15.24,6.42,19.48,13.05,8.06,74.12,0.63,101.01,3.05,4.48,141.88,3.95,5.04,142.75
1995,11,25,3.51,3.54,0.66,313.0,68.4,-999.0,-999.0,-999.0,-999.0,3.05,13.8,9.87,11.83,14.35,7.92,18.18,10.26,7.57,78.69,0.0,100.78,4.12,1.88,259.06,5.56,1.88,260.31
1995,11,26,3.35,3.47,0.63,331.0,64.1,-999.0,-999.0,-999.0,-999.0,3.59,15.3,7.66,11.48,15.11,11.8,22.27,10.47,6.59,62.94,0.0,100.6,4.82,3.8,194.44,6.98,6.91,195.12
1995,11,27,2.96,3.35,0.56,328.2,56.9,-999.0,-999.0,-999.0,-999.0,2.98,13.37,7.22,10.3,13.91,8.94,18.53,9.58,6.41,67.69,0.0,100.8,3.97,4.28,263.56,5.64,6.59,264.81
1995,11,28,3.22,3.4,0.62,337.8,62.6,-999.0,-999.0,-999.0,-999.0,1.91,14.68,6.39,10.53,14.65,8.03,19.08,11.06,5.98,59.0,0.0,101.16,2.59,3.29,183.5,3.65,5.7,184.06
1995,11,29,1.86,3.62,0.36,358.9,37.7,-999.0,-999.0,-999.0,-999.0,2.97,15.39,12.94,14.16,14.94,4.55,18.01,13.46,9.34,86.0,0.62,100.98,4.08,1.85,77.69,5.87,2.5,77.69
1995,11,30,2.74,2.77,0.53,335.9,53.6,-999.0,-999.0,-999.0,-999.0,1.48,16.21,13.62,14.91,15.63,5.97,19.48,13.5,9.7,85.25,4.26,100.61,2.02,2.61,235.75,2.67,3.82,236.25
1995,12,1,2.7,3.41,0.52,322.9,53.2,-999.0,-999.0,-999.0,-999.0,3.13,15.25,12.37,13.81,15.48,7.22,19.28,12.06,8.91,84.19,0.16,101.09,4.18,1.95,250.44,5.86,1.35,251.94
1995,12,2,0.92,3.35,0.18,359.9,19.7,-999.0,-999.0,-999.0,-999.0,4.4,14.66,13.12,13.89,14.68,3.54,16.53,12.99,9.28,90.62,17.05,101.58,5.66,3.03,29.25,7.69,3.34,29.75
1995,12,3,2.74,3.51,0.54,334.3,53.9,-999.0,-999.0,-999.0,-999.0,4.18,13.7,9.44,11.57,14.2,5.64,16.83,11.19,7.32,76.56,4.72,101.28,5.32,4.08,287.5,7.1,5.74,287.69
1995,12,4,2.4,3.56,0.48,330.5,47.9,-999.0,-999.0,-999.0,-999.0,4.26,13.45,8.38,10.92,14.01,7.22,17.59,10.38,6.84,72.62,0.75,100.72,5.48,4.87,272.81,7.2,5.61,273.56
1995,12,5,3.05,3.27,0.6,321.7,59.2,-999.0,-999.0,-999.0,-999.0,4.75,12.93,7.41,10.17,13.39,7.55,17.15,9.58,6.41,70.44,0.0,100.42,6.09,3.3,227.88,8.23,1.65,228.12
1995,12,6,3.11,3.2,0.62,319.8,60.0,-999.0,-999.0,-999.0,-999.0,4.72,11.89,6.54,9.22,12.37,7.66,16.15,8.49,6.1,71.31,0.02,100.55,6.14,5.86,249.12,8.25,6.11,249.81
1995,12,7,3.07,3.32,0.62,326.7,59.8,-999.0,-999.0,-999.0,-999.0,2.56,11.3,5.31,8.31,11.65,9.23,16.31,7.08,5.49,68.0,0.0,101.33,3.48,3.17,233.44,4.7,3.95,232.62
1995,12,8,3.13,3.28,0.63,329.7,60.6,-999.0,-999.0,-999.0,-999.0,2.78,13.61,7.14,10.37,12.94,8.13,17.65,9.52,6.41,66.88,0.04,101.26,3.73,4.41,113.31,5.22,7.83,112.94
1995,12,9,3.06,3.26,0.62,312.3,59.3,-999.0,-999.0,-999.0,-999.0,3.66,14.0,11.08,12.54,13.89,7.99,18.11,10.11,8.18,83.44,0.25,101.23,4.88,3.68,78.94,7.04,5.64,77.81
1995,12,10,2.94,3.48,0.59,334.4,57.0,-999.0,-999.0,-999.0,-999.0,3.49,15.53,12.3,13.92,15.07,7.33,19.53,12.21,8.85,82.5,0.08,101.43,4.73,3.3,73.94,7.04,2.55,72.38
1995,12,11,3.06,3.09,0.62,313.3,59.3,-999.0,-999.0,-999.0,-999.0,1.71,14.26,9.96,12.12,13.96,6.77,18.12,11.35,7.57,76.19,0.05,101.26,2.39,3.42,77.94,3.25,5.63,75.38
1995,12,12,2.22,2.93,0.45,328.0,44.0,-999.0,-999.0,-999.0,-999.0,3.79,13.28,9.1,11.19,12.96,7.34,17.34,10.01,7.2,77.25,1.11,100.88,4.99,7.36,287.25,6.83,9.18,288.75
1995,12,13,3.03,3.06,0.62,303.9,58.2,-999.0,-999.0,-999.0,-999.0,4.17,11.42,6.51,8.97,12.3,9.8,16.92,7.12,6.04,73.38,0.02,100.8,5.35,2.75,253.44,7.38,5.46,254.44
1995,12,14,2.81,2.95,0.57,336.1,54.6,-999.0,-999.0,-999.0,-999.0,3.97,11.77,5.43,8.6,11.97,10.27,17.73,7.45,5.62,67.38,0.0,100.91,5.27,3.44,224.56,7.48,3.26,224.56
1995,12,15,1.34,3.36,0.27,340.1,28.0,-999.0,-999.0,-999.0,-999.0,2.51,11.34,6.27,8.8,11.64,5.17,14.15,8.98,5.98,71.94,2.01,101.03,3.43,2.56,211.56,5.1,4.95,212.0
1995,12,16,1.89,3.41,0.39,366.7,38.5,-999.0,-999.0,-999.0,-999.0,3.05,13.5,10.05,11.77,13.78,9.7,18.74,9.04,7.81,80.25,0.21,101.11,4.09,2.72,227.56,5.92,4.22,227.75
1995,12,17,2.53,2.85,0.52,362.1,50.2,-999.0,-999.0,-999.0,-999.0,3.54,15.9,13.39,14.65,15.63,6.58,20.2,13.63,9.52,85.69,3.87,101.21,4.7,2.43,250.62,6.84,2.73,251.31
1995,12,18,3.2,3.23,0.66,311.6,61.8,-999.0,-999.0,-999.0,-999.0,2.22,14.38,9.65,12.01,14.15,7.3,18.7,11.39,7.45,75.88,0.14,101.47,3.02,2.51,260.19,4.15,4.34,260.75
1995,12,19,3.03,3.28,0.62,314.3,58.5,-999.0,-999.0,-999.0,-999.0,4.22,11.81,6.55,9.18,12.08,8.41,16.35,7.94,6.04,72.44,0.0,101.26,5.58,3.84,253.56,7.75,3.95,253.75
1995,12,20,3.07,3.09,0.63,312.9,59.5,-999.0,-999.0,-999.0,-999.0,1.6,12.83,7.44,10.14,12.85,8.53,17.69,9.15,6.41,70.69,0.0,101.23,2.17,3.9,168.62,2.98,6.59,170.62
1995,12,21,2.82,2.84,0.58,316.0,54.6,-999.0,-999.0,-999.0,-999.0,2.12,13.4,8.11,10.76,12.78,8.04,18.42,10.38,6.71,72.06,0.0,101.66,2.89,3.09,261.81,4.02,5.44,262.25
1995,12,22,3.05,3.07,0.62,303.7,59.0,-999.0,-999.0,-999.0,-999.0,4.61,12.39,7.62,10.01,12.55,9.48,17.87,8.4,6.47,74.19,0.0,101.7,6.04,3.66,240.38,8.52,2.8,240.62
1995,12,23,3.0,3.02,0.62,309.0,58.3,-999.0,-999.0,-999.0,-999.0,5.66,12.43,7.15,9.79,12.69,9.49,17.79,8.29,6.29,71.75,0.0,101.42,7.31,3.97,238.25,9.77,3.29,238.62
1995,12,24,2.73,2.85,0.56,324.3,53.4,-999.0,-999.0,-999.0,-999.0,5.68,13.35,7.3,10.33,13.66,8.87,18.67,9.8,6.35,68.0,0.0,101.18,7.29,2.09,241.06,9.43,1.6,241.44
1995,12,25,3.05,3.06,0.62,298.6,59.1,-999.0,-999.0,-999.0,-999.0,4.93,13.81,8.9,11.36,14.11,9.58,19.44,9.86,7.08,73.38,0.0,101.02,6.35,1.94,243.94,8.54,3.77,244.38
1995,12,26,2.96,2.99,0.61,322.1,58.7,-999.0,-999.0,-999.0,-999.0,5.73,14.13,9.73,11.93,14.35,8.84,19.29,10.44,7.51,76.38,0.0,100.69,7.36,1.9,238.25,9.54,3.07,238.56
1995,12,27,2.98,3.06,0.61,342.2,58.0,-999.0,-999.0,-999.0,-999.0,5.27,14.69,8.05,11.37,14.63,10.12,20.75,10.63,6.71,66.0,0.0,100.68,6.84,3.79,253.19,9.21,3.14,253.81
1995,12,28,0.84,3.34,0.17,348.9,18.0,-999.0,-999.0,-999.0,-999.0,5.86,13.23,9.92,11.58,13.41,5.16,16.3,11.15,7.69,81.06,6.56,100.66,7.52,3.29,239.44,9.54,2.98,239.88
1995,12,29,3.02,3.38,0.62,320.9,57.6,-999.0,-999.0,-999.0,-999.0,3.22,13.16,8.61,10.88,13.53,7.95,17.89,9.94,6.96,76.31,0.16,101.1,4.19,3.46,268.12,5.94,5.05,269.25
1995,12,30,1.81,3.34,0.37,349.4,37.1,-999.0,-999.0,-999.0,-999.0,5.21,13.03,7.3,10.16,13.37,8.74,17.74,9.0,6.35,69.75,0.27,100.84,6.7,4.45,239.0,8.93,4.26,239.38
1995,12,31,1.64,3.06,0.34,360.4,33.5,-999.0,-999.0,-999.0,-999.0,6.04,14.26,9.48,11.87,14.3,9.36,19.41,10.05,7.45,73.69,0.53,100.26,7.79,5.02,245.44,10.09,4.43,245.94
1996,1,1,3.01,3.28,0.61,319.9,58.5,-999.0,-999.0,-999.0,-999.0,4.74,15.18,10.94,13.06,15.1,10.34,20.49,10.15,8.18,77.38,0.0,100.5,6.17,1.95,252.44,8.56,4.96,253.06
1996,1,2,3.12,3.17,0.63,322.1,61.9,-999.0,-999.0,-999.0,-999.0,3.59,15.71,9.3,12.51,15.31,8.63,20.98,12.34,7.39,68.12,0.0,100.79,4.89,4.38,283.38,6.89,5.3,284.12
1996,1,3,3.03,3.15,0.61,329.0,58.9,-999.0,-999.0,-999.0,-999.0,2.86,12.42,5.88,9.15,12.44,10.24,18.01,7.77,5.8,67.5,0.0,101.18,3.98,2.31,280.69,5.73,4.7,281.19
1996,1,4,3.18,3.28,0.64,318.7,61.4,-999.0,-999.0,-999.0,-999.0,2.03,12.49,5.11,8.8,11.79,10.78,18.45,7.67,5.49,63.69,0.0,101.11,2.82,2.83,298.88,3.75,3.75,300.0
1996,1,5,3.07,3.32,0.62,341.5,60.5,-999.0,-999.0,-999.0,-999.0,4.34,12.98,5.7,9.34,12.76,10.5,18.51,8.01,5.86,62.06,0.07,100.56,5.76,5.1,242.75,7.8,5.82,242.56
1996,1,6,2.09,3.45,0.41,349.7,42.2,-999.0,-999.0,-999.0,-999.0,4.67,15.44,9.68,12.56,15.12,9.22,20.58,11.36,7.57,69.44,0.01,100.12,6.15,2.98,257.81,8.69,2.85,258.5
1996,1,7,3.0,3.33,0.59,341.4,58.6,-999.0,-999.0,-999.0,-999.0,3.9,15.33,10.43,12.87,15.02,9.03,20.72,11.69,7.87,74.25,0.0,100.55,5.23,3.06,248.69,7.8,3.53,249.06
1996,1,8,3.37,3.44,0.66,298.7,64.2,-999.0,-999.0,-999.0,-999.0,2.84,13.61,7.21,10.4,13.32,8.83,19.05,10.22,6.35,68.25,0.0,101.18,3.88,3.91,283.12,5.8,6.94,284.25
1996,1,9,3.28,3.35,0.64,305.3,63.9,-999.0,-999.0,-999.0,-999.0,2.91,11.48,3.35,7.41,11.39,10.01,17.23,7.22,4.88,59.69,0.0,101.06,3.98,2.99,229.94,5.54,4.43,230.25
1996,1,10,3.06,3.6,0.6,327.8,59.7,-999.0,-999.0,-999.0,-999.0,3.21,13.41,7.59,10.51,12.91,9.57,18.26,8.69,6.65,69.56,0.0,100.14,4.31,5.65,151.88,6.16,9.02,152.88
1996,1,11,1.85,3.25,0.36,358.2,37.7,-999.0,-999.0,-999.0,-999.0,2.82,10.71,7.39,9.05,11.63,3.65,12.93,9.28,6.47,80.25,1.39,99.75,3.66,4.13,171.12,5.23,6.7,171.12
1996,1,12,2.86,2.99,0.55,328.3,56.1,-999.0,-999.0,-999.0,-999.0,2.53,11.58,8.56,10.07,12.18,7.69,16.18,8.49,6.96,82.88,0.77,100.03,3.44,1.77,267.56,4.84,3.22,267.12
1996,1,13,2.28,3.2,0.44,340.2,45.6,-999.0,-999.0,-999.0,-999.0,2.2,10.37,6.55,8.46,10.47,5.27,13.47,8.19,6.1,77.69,1.29,99.91,2.97,3.91,147.44,4.08,6.2,146.88
1996,1,14,3.0,3.45,0.57,320.3,58.6,-999.0,-999.0,-999.0,-999.0,3.66,11.26,9.49,10.37,11.1,7.48,15.97,8.48,7.39,89.31,1.29,100.76,4.97,3.02,114.38,6.98,2.76,99.62
1996,1,15,3.26,3.33,0.62,298.3,62.8,-999.0,-999.0,-999.0,-999.0,2.34,12.75,9.8,11.28,12.82,8.66,17.4,8.76,7.51,82.25,0.56,101.58,3.22,4.12,261.69,4.7,6.98,262.25
1996,1,16,3.6,3.7,0.68,299.1,69.5,-999.0,-999.0,-999.0,-999.0,2.63,12.26,8.0,10.13,12.57,9.84,17.48,7.65,6.65,77.25,0.0,101.74,3.62,2.48,218.75,5.16,4.84,219.25
1996,1,17,2.04,3.77,0.38,355.4,41.5,-999.0,-999.0,-999.0,-999.0,2.98,11.97,9.59,10.78,12.23,5.66,14.91,9.25,7.32,86.06,0.54,101.58,3.98,2.09,63.62,5.57,3.65,64.0
1996,1,18,1.54,3.7,0.29,343.8,31.9,-999.0,-999.0,-999.0,-999.0,5.22,12.82,9.23,11.02,12.8,3.77,14.98,11.2,7.2,79.44,3.0,101.15,6.8,4.0,113.88,9.17,3.6,113.62
1996,1,19,2.06,3.81,0.38,346.1,41.6,-999.0,-999.0,-999.0,-999.0,5.42,12.12,9.73,10.92,12.4,1.85,13.11,11.26,7.45,85.31,4.8,100.71,6.96,3.8,77.12,8.88,3.35,77.5
1996,1,20,2.21,3.58,0.41,349.6,44.7,-999.0,-999.0,-999.0,-999.0,3.16,12.33,9.57,10.95,12.59,4.59,14.87,10.27,7.39,83.62,3.73,100.61,4.14,2.76,112.62,5.41,2.69,98.5
1996,1,21,3.73,3.81,0.68,308.3,71.6,-999.0,-999.0,-999.0,-999.0,3.3,11.32,6.6,8.96,11.47,9.09,16.63,7.54,6.1,75.25,0.1,101.02,4.48,2.7,288.94,6.3,3.98,289.12
1996,1,22,3.84,3.87,0.7,296.6,74.1,-999.0,-999.0,-999.0,-999.0,3.79,10.17,5.33,7.75,10.59,9.16,15.48,6.31,5.55,73.81,0.0,101.26,5.06,2.4,237.69,7.17,1.83,237.56
1996,1,23,3.76,3.79,0.68,321.1,72.2,-999.0,-999.0,-999.0,-999.0,3.27,11.08,3.45,7.26,11.05,11.18,17.65,6.47,4.88,61.75,0.0,101.04,4.51,3.49,219.5,6.56,4.5,219.62
1996,1,24,1.74,4.04,0.31,331.4,35.8,-999.0,-999.0,-999.0,-999.0,2.63,10.6,2.55,6.58,10.57,8.03,15.58,7.55,4.64,59.0,0.0,100.39,3.7,1.41,222.94,5.27,2.09,223.38
