YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,WS2M
1990,4,25,2.02,7.67,0.2,359.6,44.9,-999.0,-999.0,-999.0,-999.0,1.73
1990,4,26,4.75,7.92,0.45,332.7,95.6,-999.0,-999.0,-999.0,-999.0,2.08
1990,4,27,7.19,7.62,0.69,315.4,139.1,-999.0,-999.0,-999.0,-999.0,1.44
1990,4,28,5.52,7.27,0.52,361.0,111.1,-999.0,-999.0,-999.0,-999.0,1.53
1990,4,29,5.36,7.65,0.51,374.0,108.4,-999.0,-999.0,-999.0,-999.0,1.94
1990,4,30,2.34,7.77,0.22,359.0,49.7,-999.0,-999.0,-999.0,-999.0,4.71
1990,5,1,5.26,7.7,0.49,344.7,106.9,-999.0,-999.0,-999.0,-999.0,3.73
1990,5,2,5.98,6.87,0.56,353.1,120.4,-999.0,-999.0,-999.0,-999.0,3.3
1990,5,3,5.98,7.16,0.56,329.8,119.0,-999.0,-999.0,-999.0,-999.0,2.53
1990,5,4,6.29,7.0,0.59,344.8,125.5,-999.0,-999.0,-999.0,-999.0,1.77
1990,5,5,5.65,7.44,0.52,364.5,115.3,-999.0,-999.0,-999.0,-999.0,1.38
1990,5,6,4.37,7.51,0.41,364.3,90.6,-999.0,-999.0,-999.0,-999.0,0.88
1990,5,7,5.48,7.22,0.51,347.2,112.1,-999.0,-999.0,-999.0,-999.0,1.56
1990,5,8,6.59,7.02,0.61,332.9,131.7,-999.0,-999.0,-999.0,-999.0,1.85
1990,5,9,5.97,6.59,0.55,358.5,120.7,-999.0,-999.0,-999.0,-999.0,1.2
1990,5,10,6.79,6.95,0.62,347.6,135.2,-999.0,-999.0,-999.0,-999.0,1.45
1990,5,11,1.27,7.41,0.12,359.5,29.5,-999.0,-999.0,-999.0,-999.0,2.95
1990,5,12,2.61,7.37,0.23,383.6,57.7,-999.0,-999.0,-999.0,-999.0,2.3
1990,5,13,5.45,7.84,0.49,372.8,112.6,-999.0,-999.0,-999.0,-999.0,2.66
1990,5,14,7.16,7.64,0.65,354.5,143.6,-999.0,-999.0,-999.0,-999.0,2.21
1990,5,15,7.49,7.49,0.68,345.5,148.2,-999.0,-999.0,-999.0,-999.0,1.41
1990,5,16,6.94,7.23,0.62,370.5,139.8,-999.0,-999.0,-999.0,-999.0,1.34
1990,5,17,7.54,7.52,0.68,350.8,149.0,-999.0,-999.0,-999.0,-999.0,1.71
1990,5,18,7.36,7.36,0.66,362.9,146.5,-999.0,-999.0,-999.0,-999.0,1.49
1990,5,19,5.39,7.06,0.48,398.4,109.9,-999.0,-999.0,-999.0,-999.0,2.41
1990,5,20,4.94,7.09,0.45,389.9,101.8,-999.0,-999.0,-999.0,-999.0,2.46
1990,5,21,4.84,7.5,0.43,388.6,99.7,-999.0,-999.0,-999.0,-999.0,1.21
1990,5,22,4.83,7.31,0.43,400.6,99.6,-999.0,-999.0,-999.0,-999.0,2.23
1990,5,23,6.75,6.78,0.6,387.9,135.9,-999.0,-999.0,-999.0,-999.0,2.01
1990,5,24,6.77,7.43,0.6,383.0,137.5,-999.0,-999.0,-999.0,-999.0,3.56
1990,5,25,7.53,7.59,0.66,359.6,147.8,-999.0,-999.0,-999.0,-999.0,2.59
1990,5,26,7.45,7.79,0.66,346.3,147.7,-999.0,-999.0,-999.0,-999.0,1.76
1990,5,27,4.91,7.34,0.43,369.2,101.5,-999.0,-999.0,-999.0,-999.0,1.42
1990,5,28,3.09,7.69,0.27,380.9,66.6,-999.0,-999.0,-999.0,-999.0,1.97
1990,5,29,3.61,7.71,0.32,365.0,77.3,-999.0,-999.0,-999.0,-999.0,3.04
1990,5,30,6.16,7.67,0.54,355.1,124.6,-999.0,-999.0,-999.0,-999.0,2.16
1990,5,31,6.34,7.88,0.55,356.7,126.8,-999.0,-999.0,-999.0,-999.0,2.06
1990,6,1,7.75,7.72,0.68,355.0,154.0,-999.0,-999.0,-999.0,-999.0,2.39
1990,6,2,7.47,7.47,0.66,360.8,148.2,-999.0,-999.0,-999.0,-999.0,1.81
1990,6,3,7.52,7.52,0.66,359.5,149.3,-999.0,-999.0,-999.0,-999.0,1.71
1990,6,4,7.41,7.32,0.65,381.8,148.8,-999.0,-999.0,-999.0,-999.0,1.37
1990,6,5,6.05,7.79,0.52,409.9,123.4,-999.0,-999.0,-999.0,-999.0,2.78
1990,6,6,4.61,7.69,0.4,407.5,97.9,-999.0,-999.0,-999.0,-999.0,3.84
1990,6,7,6.08,7.96,0.53,402.7,126.5,-999.0,-999.0,-999.0,-999.0,3.24
1990,6,8,8.03,8.03,0.7,373.9,160.8,-999.0,-999.0,-999.0,-999.0,1.49
1990,6,9,8.01,8.01,0.7,385.4,160.9,-999.0,-999.0,-999.0,-999.0,1.7
1990,6,10,7.88,7.91,0.68,372.4,157.0,-999.0,-999.0,-999.0,-999.0,2.27
1990,6,11,5.06,7.79,0.44,383.4,103.9,-999.0,-999.0,-999.0,-999.0,2.34
