ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,WS2M,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_RANGE,WD10M,WS50M,WS50M_RANGE,WD50M,Date
2.99,2.99,0.63,284.1,58.2,-999.0,-999.0,-999.0,-999.0,1.48,12.24,2.67,7.46,11.41,12.89,19.98,7.09,4.76,54.56,0.0,97.3,2.58,2.2,252.38,3.91,4.22,254.19,1994-12-14
3.05,3.06,0.65,271.6,57.6,-999.0,-999.0,-999.0,-999.0,2.17,11.91,4.08,8.0,11.22,14.62,20.38,5.76,5.31,65.69,0.01,97.24,3.34,3.92,285.5,5.23,6.16,286.62,1994-12-15
2.33,2.96,0.49,292.9,45.7,-999.0,-999.0,-999.0,-999.0,1.8,11.54,4.85,8.19,10.55,13.29,18.58,5.3,5.55,68.25,0.05,97.69,2.76,5.38,117.25,4.1,6.16,117.62,1994-12-16
2.76,2.99,0.59,301.0,53.4,-999.0,-999.0,-999.0,-999.0,0.99,12.33,6.08,9.2,12.01,8.08,17.08,9.0,5.98,66.94,0.31,97.76,1.56,2.3,146.19,2.37,4.89,147.94,1994-12-17
2.18,3.02,0.46,297.2,43.9,-999.0,-999.0,-999.0,-999.0,2.3,10.78,5.11,7.94,10.41,9.02,16.19,7.17,5.62,69.88,0.01,97.55,3.5,4.72,266.0,5.09,4.52,265.94,1994-12-18
2.85,2.99,0.61,281.5,55.5,-999.0,-999.0,-999.0,-999.0,2.6,10.2,3.38,6.79,10.18,11.05,16.48,5.42,5.0,65.44,0.01,97.13,3.84,2.51,264.62,6.16,3.9,265.25,1994-12-19
1.85,3.02,0.4,300.1,37.1,-999.0,-999.0,-999.0,-999.0,2.91,9.14,4.4,6.77,9.03,5.73,12.6,6.87,5.43,73.75,1.27,96.84,4.15,4.77,304.31,6.05,6.84,304.44,1994-12-20
2.62,2.98,0.56,268.2,49.5,-999.0,-999.0,-999.0,-999.0,3.34,8.41,2.49,5.45,8.23,9.85,14.22,4.36,4.7,69.0,0.22,96.9,4.8,5.42,284.44,7.38,5.01,285.0,1994-12-21
2.98,3.04,0.63,277.0,57.3,-999.0,-999.0,-999.0,-999.0,4.55,8.12,2.65,5.39,8.02,9.31,13.37,4.05,4.82,70.94,0.01,96.37,6.33,9.2,251.81,8.66,9.54,252.38,1994-12-22
2.52,3.19,0.54,275.5,49.0,-999.0,-999.0,-999.0,-999.0,3.24,7.35,0.12,3.73,7.31,11.05,13.98,2.94,4.09,66.0,0.0,96.3,4.6,4.86,280.12,6.92,4.12,280.56,1994-12-23
2.46,2.73,0.52,291.9,48.1,-999.0,-999.0,-999.0,-999.0,2.27,6.72,-0.97,2.87,6.44,12.87,13.31,0.44,3.66,62.31,0.12,96.93,3.44,4.05,270.31,5.2,5.45,270.88,1994-12-24
2.23,3.22,0.48,292.0,44.2,-999.0,-999.0,-999.0,-999.0,1.09,7.92,2.31,5.12,8.3,8.93,13.44,4.51,4.64,69.81,0.06,96.97,1.73,2.7,216.0,2.78,5.42,216.06,1994-12-25
2.9,3.05,0.62,248.5,54.8,-999.0,-999.0,-999.0,-999.0,2.61,7.31,0.97,4.14,7.12,11.4,14.32,2.92,4.21,68.56,0.01,97.21,3.91,3.84,324.81,6.27,4.72,325.12,1994-12-26
3.06,3.07,0.65,245.7,57.1,-999.0,-999.0,-999.0,-999.0,1.85,6.94,1.37,4.15,6.42,14.46,15.14,0.68,4.33,71.31,0.0,97.35,3.02,2.6,329.88,4.66,3.38,315.56,1994-12-27
3.01,3.06,0.64,264.9,58.0,-999.0,-999.0,-999.0,-999.0,2.3,7.42,0.48,3.95,7.02,13.38,15.53,2.15,4.09,66.38,0.0,97.54,3.64,5.71,302.38,5.59,7.52,302.81,1994-12-28
3.0,3.0,0.63,267.8,58.4,-999.0,-999.0,-999.0,-999.0,1.88,8.25,1.15,4.69,6.99,10.37,14.82,4.45,4.27,63.62,0.0,97.57,2.8,4.1,236.06,4.19,7.04,237.06,1994-12-29
2.93,2.95,0.62,269.6,57.0,-999.0,-999.0,-999.0,-999.0,1.99,8.68,-0.49,4.09,8.12,13.86,17.77,3.91,3.78,55.12,0.0,97.44,3.32,3.91,247.5,5.38,6.46,248.12,1994-12-30
3.12,3.12,0.66,267.4,59.6,-999.0,-999.0,-999.0,-999.0,3.26,10.73,3.69,7.21,10.22,14.53,19.4,4.87,5.25,64.12,0.0,97.09,4.84,5.06,266.19,7.11,4.84,267.19,1994-12-31
3.06,3.08,0.64,270.7,58.4,-999.0,-999.0,-999.0,-999.0,3.94,10.9,7.12,9.01,10.94,10.1,17.21,7.11,6.53,79.44,0.0,96.63,5.45,6.01,261.81,7.66,4.8,262.56,1995-01-01
1.16,3.41,0.24,310.6,24.5,-999.0,-999.0,-999.0,-999.0,3.52,8.55,2.65,5.6,7.94,11.08,13.3,2.22,4.88,69.56,0.04,96.69,5.12,5.77,193.62,7.36,5.88,193.56,1995-01-02
2.64,2.94,0.55,302.0,50.8,-999.0,-999.0,-999.0,-999.0,3.33,4.65,-2.88,0.88,4.39,10.28,10.7,0.42,3.23,63.5,0.02,97.05,4.83,4.69,321.19,7.44,4.3,321.5,1995-01-03
2.38,2.77,0.49,311.2,46.7,-999.0,-999.0,-999.0,-999.0,2.16,4.33,-2.49,0.92,4.05,10.7,10.01,-0.69,3.3,64.88,0.02,96.96,3.38,2.21,299.69,5.3,5.15,300.81,1995-01-04
2.55,2.9,0.53,306.8,49.6,-999.0,-999.0,-999.0,-999.0,2.52,3.98,-2.67,0.65,3.38,10.11,10.08,-0.02,3.23,65.81,0.04,96.97,3.81,4.09,324.19,5.64,4.48,324.38,1995-01-05
2.77,2.97,0.57,283.0,53.4,-999.0,-999.0,-999.0,-999.0,3.37,5.05,-2.85,1.1,5.09,12.62,12.03,-0.6,3.17,61.56,0.34,97.07,4.72,2.02,283.25,7.23,4.07,283.62,1995-01-06
2.84,3.24,0.59,291.0,54.5,-999.0,-999.0,-999.0,-999.0,1.81,6.3,0.5,3.4,6.07,10.96,13.13,2.17,4.09,69.88,0.09,96.54,2.74,3.45,245.88,4.19,6.17,246.88,1995-01-07
1.7,3.58,0.34,308.9,34.7,-999.0,-999.0,-999.0,-999.0,4.42,5.93,3.0,4.47,5.69,6.27,9.39,3.12,4.88,81.75,3.35,96.64,6.06,9.3,40.25,8.41,11.72,40.31,1995-01-08
2.72,3.25,0.55,281.1,52.6,-999.0,-999.0,-999.0,-999.0,4.81,5.44,-0.54,2.45,5.22,9.57,10.58,1.01,3.78,68.06,0.07,96.91,6.59,6.31,251.69,9.39,6.55,237.12,1995-01-09
1.92,2.99,0.39,298.0,38.4,-999.0,-999.0,-999.0,-999.0,2.67,5.26,1.72,3.49,5.02,13.92,13.05,-0.87,4.46,78.75,0.05,97.1,4.05,2.45,337.31,6.58,3.78,338.12,1995-01-10
3.01,3.16,0.6,271.6,58.2,-999.0,-999.0,-999.0,-999.0,2.92,8.56,3.05,5.81,7.95,13.98,17.26,3.27,4.88,72.69,0.04,96.78,4.49,3.48,310.62,7.38,2.59,312.12,1995-01-11
2.47,3.06,0.49,283.2,48.4,-999.0,-999.0,-999.0,-999.0,2.94,8.05,3.3,5.68,7.85,14.09,15.99,1.9,5.07,73.44,1.36,96.33,4.27,4.78,332.25,6.47,6.62,332.81,1995-01-12
2.58,3.46,0.52,301.6,50.4,-999.0,-999.0,-999.0,-999.0,4.83,4.72,-2.68,1.01,4.56,7.02,8.55,1.53,3.3,61.06,2.24,96.44,6.59,8.81,248.5,9.17,9.45,248.81,1995-01-13
2.45,3.29,0.48,301.2,48.6,-999.0,-999.0,-999.0,-999.0,4.84,3.3,-3.26,0.02,3.07,6.75,6.47,-0.27,3.11,63.94,0.14,96.84,6.6,7.06,342.62,9.27,6.32,343.19,1995-01-14
1.71,3.63,0.34,315.7,34.6,-999.0,-999.0,-999.0,-999.0,3.09,3.84,-0.87,1.49,3.33,12.6,11.42,-1.18,3.66,74.56,0.19,97.13,4.64,5.46,275.25,7.08,5.18,276.0,1995-01-15
3.36,3.41,0.66,248.9,62.5,-999.0,-999.0,-999.0,-999.0,1.7,3.93,-4.32,-0.2,3.82,12.73,11.32,-1.42,2.81,57.06,0.0,97.73,2.85,4.08,157.69,4.7,7.62,155.81,1995-01-16
3.42,3.47,0.66,254.5,64.2,-999.0,-999.0,-999.0,-999.0,2.43,4.02,-3.98,0.02,3.44,12.22,11.34,-0.88,2.87,57.69,0.0,97.88,3.77,4.16,295.06,5.65,5.12,295.56,1995-01-17
3.42,3.45,0.66,252.8,64.0,-999.0,-999.0,-999.0,-999.0,3.8,3.56,-4.05,-0.24,3.11,11.09,10.13,-0.96,2.87,59.5,0.0,97.77,5.56,6.09,262.12,8.39,4.31,262.31,1995-01-18
3.26,3.4,0.62,267.7,63.8,-999.0,-999.0,-999.0,-999.0,2.7,6.69,-0.55,3.07,6.23,15.45,15.82,0.37,3.85,61.88,0.02,97.76,4.05,2.71,270.44,6.27,5.2,271.62,1995-01-19
3.45,3.48,0.66,259.6,66.2,-999.0,-999.0,-999.0,-999.0,2.37,9.0,3.44,6.22,7.86,11.66,16.15,4.48,5.0,71.0,0.01,97.95,3.44,4.61,285.44,5.1,6.22,286.38,1995-01-20
3.24,3.4,0.61,285.8,62.6,-999.0,-999.0,-999.0,-999.0,2.09,10.3,3.55,6.92,10.04,12.84,17.95,5.11,5.07,66.0,0.0,97.84,3.39,1.66,299.81,5.36,3.42,300.69,1995-01-21
3.46,3.49,0.65,269.5,66.6,-999.0,-999.0,-999.0,-999.0,1.91,9.7,4.73,7.22,9.68,11.04,16.29,5.25,5.49,74.0,0.0,97.98,3.09,2.87,196.75,4.52,4.37,198.06,1995-01-22
3.38,3.4,0.62,278.2,66.3,-999.0,-999.0,-999.0,-999.0,2.87,9.53,-1.73,3.9,8.62,14.73,18.69,3.96,3.54,50.38,0.0,97.73,4.35,4.11,280.0,6.58,5.41,280.81,1995-01-23
3.38,3.41,0.62,285.3,66.9,-999.0,-999.0,-999.0,-999.0,1.71,10.94,-3.45,3.75,9.52,16.73,20.96,4.23,3.05,39.31,0.0,97.54,2.83,3.77,248.19,4.54,6.88,249.94,1995-01-24
3.53,3.55,0.64,275.5,68.6,-999.0,-999.0,-999.0,-999.0,1.75,9.9,2.51,6.21,8.87,11.45,17.12,5.67,4.7,64.62,0.0,97.67,2.83,2.2,161.81,4.09,4.28,163.19,1995-01-25
3.54,3.57,0.64,276.1,68.7,-999.0,-999.0,-999.0,-999.0,3.2,10.75,1.19,5.97,9.96,14.45,19.74,5.29,4.27,53.94,0.0,97.35,4.88,4.88,270.62,7.2,4.17,271.44,1995-01-26
3.44,3.77,0.62,297.7,66.8,-999.0,-999.0,-999.0,-999.0,1.64,11.9,1.41,6.66,10.82,14.75,20.17,5.42,4.33,51.12,0.0,97.42,2.61,4.09,258.56,4.3,7.62,275.06,1995-01-27
3.55,3.58,0.63,279.0,69.7,-999.0,-999.0,-999.0,-999.0,2.22,9.81,5.17,7.49,10.0,11.96,16.78,4.82,5.68,74.06,0.0,97.61,3.49,4.2,149.31,5.33,5.27,150.69,1995-01-28
3.64,3.69,0.64,282.2,69.7,-999.0,-999.0,-999.0,-999.0,2.09,10.73,3.28,7.01,10.81,12.74,19.13,6.38,5.0,65.69,0.0,97.47,3.34,4.27,179.0,5.34,6.48,178.44,1995-01-29
3.41,3.86,0.59,307.7,67.0,-999.0,-999.0,-999.0,-999.0,2.81,10.98,1.87,6.43,10.48,14.52,19.44,4.91,4.52,57.25,0.0,97.17,4.34,4.77,281.38,6.53,4.15,282.31,1995-01-30
3.2,3.64,0.55,307.5,63.0,-999.0,-999.0,-999.0,-999.0,3.71,11.8,3.48,7.65,11.96,13.12,18.58,5.46,5.07,59.62,0.0,97.18,5.17,5.16,135.75,7.72,4.88,135.69,1995-01-31
2.73,3.38,0.47,292.2,54.6,-999.0,-999.0,-999.0,-999.0,3.55,8.7,0.33,4.51,8.8,11.41,15.85,4.44,4.03,60.25,0.01,97.45,5.03,4.0,14.0,7.89,3.55,13.94,1995-02-01
3.65,3.8,0.62,291.2,71.1,-999.0,-999.0,-999.0,-999.0,2.48,8.83,0.51,4.67,9.51,13.02,16.51,3.49,4.09,59.56,0.0,97.45,3.65,5.41,129.75,5.59,8.01,130.56,1995-02-02
2.87,3.7,0.48,322.4,57.6,-999.0,-999.0,-999.0,-999.0,2.0,9.83,0.76,5.3,9.87,10.67,16.24,5.56,4.15,55.25,0.03,97.62,3.07,4.94,110.5,4.66,6.42,109.5,1995-02-03
3.89,3.95,0.66,268.1,74.4,-999.0,-999.0,-999.0,-999.0,2.6,9.7,0.99,5.34,9.67,14.67,18.18,3.51,4.27,62.19,0.0,98.0,3.81,3.05,212.44,5.94,4.23,212.81,1995-02-04
3.85,3.9,0.64,276.9,75.1,-999.0,-999.0,-999.0,-999.0,3.05,9.23,4.05,6.64,9.36,16.8,18.98,2.18,5.25,74.88,0.0,97.72,4.47,3.32,107.62,6.9,2.23,107.25,1995-02-05
4.03,4.04,0.66,268.2,77.1,-999.0,-999.0,-999.0,-999.0,2.16,10.39,2.53,6.46,9.61,17.0,19.72,2.71,4.7,63.19,0.0,97.61,3.3,3.78,270.12,4.76,3.87,270.75,1995-02-06
3.99,3.99,0.65,278.7,77.5,-999.0,-999.0,-999.0,-999.0,1.73,11.37,1.82,6.6,11.12,15.07,20.13,5.06,4.46,56.38,0.0,97.35,2.88,2.38,154.0,4.32,6.07,156.88,1995-02-07
4.09,4.1,0.66,283.5,78.2,-999.0,-999.0,-999.0,-999.0,2.29,12.19,-1.32,5.44,11.47,15.7,21.45,5.76,3.54,42.62,0.0,97.01,3.63,5.52,182.19,5.45,7.18,184.19,1995-02-08
4.1,4.12,0.66,284.2,78.9,-999.0,-999.0,-999.0,-999.0,1.77,12.32,-0.26,6.03,11.29,13.59,20.72,7.13,3.91,43.94,0.0,96.46,2.74,2.84,292.06,3.98,4.93,293.06,1995-02-09
4.15,4.17,0.66,285.5,80.7,-999.0,-999.0,-999.0,-999.0,1.7,12.53,3.3,7.92,11.86,14.47,20.02,5.56,5.07,57.81,0.0,96.31,2.55,4.14,153.38,3.41,4.98,154.25,1995-02-10
3.92,4.41,0.62,314.7,77.0,-999.0,-999.0,-999.0,-999.0,2.77,13.61,1.18,7.4,13.24,14.38,21.01,6.64,4.33,45.44,0.0,96.52,4.09,4.38,67.12,6.16,7.5,67.69,1995-02-11
4.31,4.31,0.67,297.1,83.9,-999.0,-999.0,-999.0,-999.0,4.54,13.9,4.65,9.27,14.16,11.7,20.5,8.8,5.49,56.88,0.0,97.06,6.23,5.73,31.19,8.66,4.45,31.44,1995-02-12
4.22,4.28,0.66,295.7,82.5,-999.0,-999.0,-999.0,-999.0,3.08,11.73,6.01,8.87,12.11,12.77,18.9,6.12,5.98,71.06,0.0,97.67,4.41,4.63,221.0,6.3,5.62,221.94,1995-02-13
3.89,4.07,0.59,310.9,76.5,-999.0,-999.0,-999.0,-999.0,2.02,14.2,2.55,8.37,14.6,14.46,22.87,8.41,4.7,48.81,0.0,97.35,3.16,1.77,291.38,5.19,5.17,306.25,1995-02-14
2.54,4.18,0.38,338.9,52.7,-999.0,-999.0,-999.0,-999.0,3.03,14.25,7.22,10.73,14.61,13.61,22.74,9.13,6.53,66.12,0.09,97.24,4.32,6.36,163.38,6.66,7.19,178.25,1995-02-15
3.87,4.04,0.59,319.2,76.8,-999.0,-999.0,-999.0,-999.0,2.07,14.15,7.05,10.61,14.69,15.98,23.34,7.36,6.47,68.81,0.03,97.48,3.1,2.95,243.81,4.99,5.12,246.12,1995-02-16
4.23,4.24,0.63,299.5,82.4,-999.0,-999.0,-999.0,-999.0,2.04,13.87,3.19,8.53,14.09,16.69,22.69,5.99,5.0,55.44,0.0,97.46,3.12,3.59,276.5,4.71,5.58,277.5,1995-02-17
4.33,4.34,0.64,310.2,86.3,-999.0,-999.0,-999.0,-999.0,3.21,15.36,5.24,10.3,15.26,15.11,23.69,8.58,5.74,53.94,0.13,97.1,4.68,5.25,238.75,6.58,6.18,239.69,1995-02-18
4.34,4.34,0.64,300.5,84.8,-999.0,-999.0,-999.0,-999.0,2.77,12.9,0.47,6.68,13.77,13.83,20.98,7.15,4.21,49.0,0.29,97.62,3.95,5.39,59.94,5.47,8.46,57.69,1995-02-19
4.41,4.42,0.64,296.7,86.4,-999.0,-999.0,-999.0,-999.0,1.46,11.58,0.3,5.94,12.24,14.73,19.98,5.26,3.97,48.94,0.0,97.92,2.29,3.28,106.62,3.21,5.59,104.5,1995-02-20
4.29,4.25,0.62,286.3,84.2,-999.0,-999.0,-999.0,-999.0,1.71,11.98,1.01,6.49,11.43,11.95,19.03,7.08,4.21,49.25,0.0,97.66,2.39,5.13,254.0,3.14,6.66,258.0,1995-02-21
4.44,4.44,0.63,280.4,85.9,-999.0,-999.0,-999.0,-999.0,1.68,12.58,-0.02,6.28,11.84,11.93,19.5,7.57,3.91,44.5,0.0,97.18,2.45,3.54,238.0,3.2,4.02,238.0,1995-02-22
3.82,4.25,0.54,336.9,75.4,-999.0,-999.0,-999.0,-999.0,1.94,14.04,2.85,8.44,14.43,12.7,20.26,7.57,4.88,48.25,0.27,96.91,2.79,3.49,123.5,3.98,4.41,121.94,1995-02-23
3.57,3.99,0.5,341.5,72.1,-999.0,-999.0,-999.0,-999.0,2.71,13.01,4.73,8.87,13.77,8.53,17.27,8.74,5.62,58.56,0.85,96.9,3.79,4.63,164.19,5.32,5.24,165.0,1995-02-24
4.62,4.62,0.64,308.1,90.3,-999.0,-999.0,-999.0,-999.0,2.47,14.06,1.65,7.86,14.58,17.08,23.58,6.5,4.52,45.56,0.0,96.55,3.68,3.57,288.75,5.7,6.66,290.25,1995-02-25
4.57,4.57,0.63,289.3,88.7,-999.0,-999.0,-999.0,-999.0,3.1,14.07,3.13,8.6,13.96,15.27,22.5,7.23,5.0,51.5,0.0,96.07,4.56,8.2,248.19,6.23,8.88,248.81,1995-02-26
4.58,4.67,0.62,319.2,89.4,-999.0,-999.0,-999.0,-999.0,5.22,13.59,5.8,9.69,14.19,11.24,20.48,9.24,6.04,62.12,0.0,96.21,7.0,8.11,69.88,8.81,9.16,71.0,1995-02-27
4.88,4.9,0.66,327.7,96.1,-999.0,-999.0,-999.0,-999.0,6.61,14.19,7.55,10.87,14.78,14.3,22.21,7.91,6.77,67.94,0.01,96.55,8.84,6.8,54.5,10.95,5.92,55.12,1995-02-28
2.71,4.62,0.37,321.3,56.0,-999.0,-999.0,-999.0,-999.0,5.05,13.69,2.65,8.17,14.09,12.97,20.69,7.72,5.31,55.38,0.18,96.11,6.79,6.41,140.69,8.93,8.05,141.25,1995-03-01
3.29,4.58,0.44,331.7,67.9,-999.0,-999.0,-999.0,-999.0,4.97,9.26,0.57,4.91,9.69,11.02,15.24,4.22,4.21,55.25,0.21,96.25,6.77,8.65,276.56,9.39,8.62,277.44,1995-03-02
4.32,4.32,0.57,289.3,84.3,-999.0,-999.0,-999.0,-999.0,2.77,10.5,-1.11,4.69,11.17,16.26,19.44,3.17,3.72,52.44,0.0,96.88,4.05,4.16,288.31,6.05,6.48,290.0,1995-03-03
3.8,4.66,0.5,314.3,76.0,-999.0,-999.0,-999.0,-999.0,3.27,10.55,-1.55,4.5,10.9,14.98,19.43,4.44,3.54,44.25,0.2,96.43,4.65,6.68,296.69,6.27,7.41,296.62,1995-03-04
3.72,4.87,0.48,334.3,75.7,-999.0,-999.0,-999.0,-999.0,3.37,9.21,-1.27,3.97,9.51,14.87,16.62,1.76,3.6,50.25,0.02,96.55,4.87,6.88,266.12,6.66,7.13,267.06,1995-03-05
3.29,4.41,0.42,346.4,68.0,-999.0,-999.0,-999.0,-999.0,2.73,13.55,5.4,9.47,13.88,14.81,20.85,6.04,5.86,60.81,0.19,96.36,4.04,5.03,270.88,5.64,4.49,271.62,1995-03-06
1.78,4.98,0.23,353.3,39.2,-999.0,-999.0,-999.0,-999.0,3.17,9.99,5.19,7.59,10.42,5.85,12.8,6.94,5.74,72.5,5.31,96.77,4.34,4.12,49.5,5.54,4.1,48.56,1995-03-07
3.69,4.6,0.47,328.3,75.0,-999.0,-999.0,-999.0,-999.0,1.7,10.11,3.87,6.99,10.94,10.01,15.56,5.55,5.19,66.75,0.0,97.11,2.49,2.3,131.69,3.41,3.35,132.38,1995-03-08
4.96,4.98,0.62,286.1,96.2,-999.0,-999.0,-999.0,-999.0,1.7,12.23,4.05,8.14,12.91,16.18,20.63,4.45,5.25,62.69,0.0,97.05,2.52,3.15,176.88,3.37,4.91,162.38,1995-03-09
4.57,5.28,0.57,310.0,90.7,-999.0,-999.0,-999.0,-999.0,3.3,12.9,6.08,9.48,14.04,17.99,22.9,4.9,6.1,69.88,0.07,96.73,4.44,5.55,89.81,5.7,6.41,91.06,1995-03-10
4.23,5.19,0.52,340.8,84.9,-999.0,-999.0,-999.0,-999.0,6.03,14.19,9.22,11.7,14.99,11.38,21.23,9.85,7.57,75.56,0.74,96.19,8.01,1.77,67.94,9.75,2.64,68.94,1995-03-11
3.05,5.74,0.38,342.3,63.7,-999.0,-999.0,-999.0,-999.0,4.66,14.27,8.36,11.32,14.44,9.93,19.88,9.95,7.32,70.38,8.98,95.65,6.47,6.16,143.56,8.62,6.56,144.5,1995-03-12
3.1,5.21,0.38,333.8,64.2,-999.0,-999.0,-999.0,-999.0,2.29,12.69,2.19,7.44,12.24,11.21,19.46,8.25,4.76,51.69,2.02,95.32,3.2,6.09,244.94,4.46,6.62,246.38,1995-03-13
3.88,5.06,0.47,323.8,78.6,-999.0,-999.0,-999.0,-999.0,2.45,12.29,4.52,8.4,13.58,12.51,18.84,6.33,5.49,63.38,0.22,96.02,3.49,5.06,180.06,5.35,6.92,180.75,1995-03-14
5.34,5.36,0.64,299.2,104.0,-999.0,-999.0,-999.0,-999.0,2.48,12.36,0.13,6.24,13.53,13.49,19.88,6.4,4.09,49.25,0.0,96.39,3.53,3.82,285.56,5.3,4.55,285.5,1995-03-15
4.71,4.89,0.56,310.8,91.6,-999.0,-999.0,-999.0,-999.0,1.09,14.39,0.79,7.58,14.54,13.12,21.54,8.41,4.21,41.0,0.06,96.29,1.53,2.81,223.56,2.06,4.35,226.31,1995-03-16
3.04,6.02,0.36,337.1,63.1,-999.0,-999.0,-999.0,-999.0,4.91,12.11,4.17,8.14,12.49,10.51,16.8,6.3,5.43,60.62,0.43,96.62,6.61,6.02,30.12,8.8,4.58,30.38,1995-03-17
5.41,5.47,0.64,296.4,104.6,-999.0,-999.0,-999.0,-999.0,2.83,11.15,-0.92,5.12,12.24,16.23,19.61,3.37,3.78,52.19,0.01,97.32,4.03,5.1,170.56,5.78,7.83,172.12,1995-03-18
5.18,5.19,0.61,307.0,102.5,-999.0,-999.0,-999.0,-999.0,2.62,14.1,-0.83,6.64,14.43,17.53,23.87,6.33,3.66,40.19,0.0,97.33,3.88,5.38,206.5,5.55,6.41,208.25,1995-03-19
5.26,5.26,0.61,312.9,104.0,-999.0,-999.0,-999.0,-999.0,2.99,15.24,0.35,7.8,15.47,16.49,24.08,7.59,4.03,39.44,0.0,97.04,4.42,4.29,259.0,6.46,4.09,260.25,1995-03-20
5.11,5.11,0.59,306.2,100.9,-999.0,-999.0,-999.0,-999.0,2.58,13.16,0.28,6.73,14.56,15.91,22.28,6.37,4.15,50.19,0.0,97.28,3.63,4.26,22.06,5.62,5.37,20.06,1995-03-21
4.71,4.71,0.54,322.5,95.6,-999.0,-999.0,-999.0,-999.0,4.16,10.08,-1.1,4.49,11.21,14.82,18.04,3.22,3.66,50.5,0.0,97.63,5.67,5.33,24.19,7.77,4.25,23.69,1995-03-22
5.04,5.11,0.58,324.9,99.7,-999.0,-999.0,-999.0,-999.0,4.46,8.76,-5.02,1.87,9.72,13.55,16.4,2.84,2.69,40.44,0.0,98.0,6.06,5.52,24.31,8.69,3.72,23.88,1995-03-23
5.26,5.31,0.59,323.3,104.0,-999.0,-999.0,-999.0,-999.0,1.74,10.07,-5.21,2.43,11.9,17.7,19.51,1.82,2.62,37.12,0.0,97.93,2.76,3.23,135.38,4.5,6.12,138.0,1995-03-24
5.42,5.45,0.61,319.1,107.2,-999.0,-999.0,-999.0,-999.0,2.98,12.5,-4.0,4.25,12.62,14.27,20.36,6.1,2.87,33.31,0.0,97.69,4.25,5.38,266.44,5.8,6.22,268.0,1995-03-25
5.5,5.5,0.62,312.8,108.8,-999.0,-999.0,-999.0,-999.0,2.24,13.98,-3.25,5.37,14.79,16.41,23.05,6.63,3.05,32.81,0.0,97.28,3.49,5.23,274.38,5.03,6.05,276.31,1995-03-26
5.39,5.4,0.6,317.0,106.4,-999.0,-999.0,-999.0,-999.0,2.29,14.84,-3.04,5.9,15.65,16.49,23.56,7.07,3.17,33.44,0.0,96.77,3.55,4.14,181.5,5.38,8.21,181.38,1995-03-27
5.1,5.86,0.56,324.2,102.2,-999.0,-999.0,-999.0,-999.0,4.35,15.56,1.83,8.7,16.45,14.83,23.81,8.98,4.52,42.0,0.0,96.31,5.97,3.74,262.0,8.2,2.48,261.62,1995-03-28
6.12,6.18,0.67,314.9,121.8,-999.0,-999.0,-999.0,-999.0,2.44,13.97,0.23,7.1,15.33,20.04,25.12,5.08,4.03,43.5,0.0,96.5,3.46,4.04,206.5,5.05,6.82,209.06,1995-03-29
5.39,6.11,0.59,340.8,109.3,-999.0,-999.0,-999.0,-999.0,5.06,13.0,0.69,6.85,14.13,13.73,20.04,6.3,4.33,48.62,0.0,96.53,6.81,6.37,137.75,8.91,4.71,137.0,1995-03-30
4.73,6.61,0.52,346.1,97.3,-999.0,-999.0,-999.0,-999.0,4.61,8.8,-4.59,2.11,9.98,10.98,14.87,3.89,2.87,43.5,0.0,97.43,6.12,5.38,26.38,8.15,4.76,25.56,1995-03-31
5.29,5.32,0.57,308.7,103.8,-999.0,-999.0,-999.0,-999.0,2.97,8.97,-5.12,1.92,10.65,16.05,17.12,1.05,2.62,39.81,0.0,97.85,4.15,3.43,30.94,6.39,3.61,30.06,1995-04-01
5.5,5.48,0.59,303.6,108.1,-999.0,-999.0,-999.0,-999.0,1.41,12.05,-3.48,4.29,13.57,17.38,20.26,2.88,3.05,39.44,0.0,97.83,2.16,2.63,109.81,3.01,4.7,106.25,1995-04-02
5.52,5.49,0.59,309.1,108.6,-999.0,-999.0,-999.0,-999.0,1.46,15.37,-2.82,6.27,15.56,12.79,22.55,9.76,3.17,30.31,0.0,97.63,2.09,2.48,165.69,2.78,5.09,165.25,1995-04-03
5.46,5.54,0.58,332.8,109.6,-999.0,-999.0,-999.0,-999.0,2.27,14.95,1.17,8.06,15.36,12.77,22.09,9.33,4.33,44.12,0.0,97.42,3.17,4.03,90.31,4.31,5.34,90.56,1995-04-04
5.76,5.82,0.61,336.2,112.7,-999.0,-999.0,-999.0,-999.0,3.91,14.65,6.73,10.69,15.88,14.41,22.22,7.8,6.35,64.19,0.0,97.14,5.36,3.44,76.25,7.23,2.05,77.06,1995-04-05
5.93,6.14,0.62,344.5,118.5,-999.0,-999.0,-999.0,-999.0,5.62,15.33,7.36,11.34,16.27,11.26,21.2,9.94,6.65,63.25,0.08,96.79,7.42,2.44,50.0,9.11,1.73,50.06,1995-04-06
4.75,6.79,0.49,361.2,97.6,-999.0,-999.0,-999.0,-999.0,4.91,14.57,6.71,10.64,15.16,9.25,19.89,10.64,6.41,62.12,1.94,96.73,6.59,6.54,28.38,8.7,5.48,28.0,1995-04-07
