YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,WS2M
1990,8,4,5.79,7.66,0.54,446.4,121.7,-999.0,-999.0,-999.0,-999.0,1.88
1990,8,5,5.29,7.21,0.49,428.0,110.1,-999.0,-999.0,-999.0,-999.0,2.47
1990,8,6,4.63,7.31,0.43,445.2,97.9,-999.0,-999.0,-999.0,-999.0,2.67
1990,8,7,5.31,7.25,0.5,432.0,110.4,-999.0,-999.0,-999.0,-999.0,2.5
1990,8,8,6.37,6.39,0.6,424.1,128.6,-999.0,-999.0,-999.0,-999.0,1.37
1990,8,9,6.7,6.48,0.63,426.7,136.5,-999.0,-999.0,-999.0,-999.0,2.4
1990,8,10,5.83,7.66,0.55,435.9,121.9,-999.0,-999.0,-999.0,-999.0,2.06
1990,8,11,6.38,6.15,0.61,389.3,128.3,-999.0,-999.0,-999.0,-999.0,1.77
1990,8,12,6.2,6.9,0.59,402.2,126.9,-999.0,-999.0,-999.0,-999.0,1.79
1990,8,13,6.13,5.94,0.59,414.1,125.5,-999.0,-999.0,-999.0,-999.0,1.95
1990,8,14,6.07,6.06,0.59,411.3,123.4,-999.0,-999.0,-999.0,-999.0,2.13
1990,8,15,4.32,6.0,0.41,425.3,89.4,-999.0,-999.0,-999.0,-999.0,1.95
1990,8,16,5.96,5.87,0.58,428.2,122.1,-999.0,-999.0,-999.0,-999.0,2.02
1990,8,17,6.43,6.52,0.62,427.1,132.5,-999.0,-999.0,-999.0,-999.0,2.7
1990,8,18,6.07,6.0,0.59,400.6,121.4,-999.0,-999.0,-999.0,-999.0,2.73
1990,8,19,6.05,5.79,0.59,400.4,123.0,-999.0,-999.0,-999.0,-999.0,1.96
1990,8,20,6.8,6.75,0.67,378.6,135.3,-999.0,-999.0,-999.0,-999.0,2.09
1990,8,21,6.1,5.85,0.6,395.6,122.5,-999.0,-999.0,-999.0,-999.0,0.95
1990,8,22,5.72,5.63,0.57,420.2,116.9,-999.0,-999.0,-999.0,-999.0,2.89
1990,8,23,5.95,6.4,0.59,411.8,123.1,-999.0,-999.0,-999.0,-999.0,4.2
1990,8,24,6.02,5.63,0.6,394.5,122.8,-999.0,-999.0,-999.0,-999.0,2.3
1990,8,25,5.93,5.62,0.59,390.2,119.4,-999.0,-999.0,-999.0,-999.0,1.53
1990,8,26,5.69,5.43,0.58,395.8,115.8,-999.0,-999.0,-999.0,-999.0,1.56
1990,8,27,5.0,6.37,0.51,421.7,104.5,-999.0,-999.0,-999.0,-999.0,1.71
1990,8,28,5.74,5.53,0.59,406.7,117.5,-999.0,-999.0,-999.0,-999.0,1.66
1990,8,29,5.56,6.45,0.57,404.5,114.0,-999.0,-999.0,-999.0,-999.0,1.05
1990,8,30,5.5,6.41,0.56,411.3,113.8,-999.0,-999.0,-999.0,-999.0,1.64
1990,8,31,5.71,5.68,0.59,419.5,117.4,-999.0,-999.0,-999.0,-999.0,2.84
1990,9,1,5.54,5.47,0.58,414.3,112.0,-999.0,-999.0,-999.0,-999.0,2.05
1990,9,2,4.17,6.05,0.44,409.9,86.7,-999.0,-999.0,-999.0,-999.0,2.98
1990,9,3,5.14,5.98,0.54,429.4,106.6,-999.0,-999.0,-999.0,-999.0,2.39
1990,9,4,5.23,6.14,0.55,403.2,108.1,-999.0,-999.0,-999.0,-999.0,1.23
1990,9,5,5.4,5.85,0.58,419.6,110.7,-999.0,-999.0,-999.0,-999.0,1.82
1990,9,6,6.15,6.12,0.66,393.6,123.1,-999.0,-999.0,-999.0,-999.0,1.28
1990,9,7,5.84,5.79,0.62,403.3,117.5,-999.0,-999.0,-999.0,-999.0,1.44
1990,9,8,5.02,6.03,0.54,421.8,103.3,-999.0,-999.0,-999.0,-999.0,2.27
1990,9,9,5.25,5.73,0.57,416.9,106.6,-999.0,-999.0,-999.0,-999.0,1.43
1990,9,10,5.68,5.38,0.62,416.9,116.3,-999.0,-999.0,-999.0,-999.0,2.06
1990,9,11,4.23,5.56,0.47,430.5,88.2,-999.0,-999.0,-999.0,-999.0,3.55
