ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,WS2M,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_RANGE,WD10M,WS50M,WS50M_RANGE,WD50M,Date
6.53,7.53,0.62,355.7,130.8,-999.0,-999.0,-999.0,-999.0,3.6,15.49,8.56,12.02,16.62,12.55,22.09,9.55,6.96,66.88,0.09,99.67,4.97,4.79,128.88,6.9,3.36,128.0,1990-04-26
7.02,7.28,0.67,359.4,138.5,-999.0,-999.0,-999.0,-999.0,1.62,16.83,6.9,11.87,18.74,15.41,25.31,9.9,6.23,57.25,0.0,100.07,2.39,3.04,160.12,3.91,6.62,169.5,1990-04-27
4.9,7.47,0.47,374.8,101.5,-999.0,-999.0,-999.0,-999.0,1.84,16.75,7.05,11.9,17.65,13.71,24.64,10.93,6.35,57.0,0.0,99.96,2.6,4.27,158.38,3.77,7.45,133.44,1990-04-28
2.75,7.49,0.26,401.0,60.3,-999.0,-999.0,-999.0,-999.0,2.31,16.9,10.02,13.46,17.45,11.93,23.74,11.8,7.75,66.44,1.32,99.45,3.37,3.59,167.31,4.86,5.55,168.56,1990-04-29
0.83,7.51,0.08,371.6,19.3,-999.0,-999.0,-999.0,-999.0,4.36,14.49,11.89,13.19,14.73,3.2,16.3,13.09,8.79,84.75,11.17,99.42,5.98,5.46,77.06,7.66,5.66,78.44,1990-04-30
2.06,7.26,0.2,363.7,45.4,-999.0,-999.0,-999.0,-999.0,4.7,14.83,11.1,12.97,15.12,4.35,17.5,13.15,8.3,79.25,10.45,99.68,6.48,4.24,76.69,8.68,3.48,77.56,1990-05-01
5.0,7.36,0.47,369.1,103.5,-999.0,-999.0,-999.0,-999.0,4.21,16.01,10.19,13.1,16.54,8.7,20.76,12.05,7.87,71.81,0.74,99.95,5.84,4.93,71.5,8.0,3.37,72.06,1990-05-02
6.33,6.78,0.59,345.0,126.3,-999.0,-999.0,-999.0,-999.0,2.76,15.77,7.28,11.53,16.58,13.4,22.69,9.29,6.47,63.44,0.0,99.93,3.96,4.64,70.62,5.63,5.12,70.88,1990-05-03
6.76,6.69,0.63,323.6,130.5,-999.0,-999.0,-999.0,-999.0,2.0,16.42,5.9,11.16,16.94,14.12,23.45,9.33,5.98,56.5,0.0,99.68,2.8,3.56,169.06,3.96,7.12,169.5,1990-05-04
6.67,7.16,0.62,345.7,133.6,-999.0,-999.0,-999.0,-999.0,2.1,16.7,10.27,13.48,17.98,12.23,23.33,11.09,7.87,70.5,0.02,99.63,2.93,4.15,156.56,4.05,7.05,156.81,1990-05-05
5.08,7.0,0.47,373.3,105.4,-999.0,-999.0,-999.0,-999.0,2.25,16.99,12.09,14.54,17.68,9.34,22.09,12.75,8.91,75.62,6.39,99.54,3.19,3.02,135.31,4.52,4.18,135.81,1990-05-06
3.93,7.28,0.36,385.0,83.7,-999.0,-999.0,-999.0,-999.0,1.64,16.55,12.59,14.57,17.57,7.98,21.09,13.12,9.22,79.62,3.79,99.45,2.38,1.84,102.69,3.33,3.12,102.81,1990-05-07
6.44,7.35,0.59,359.9,130.1,-999.0,-999.0,-999.0,-999.0,1.93,17.6,10.13,13.87,19.05,13.84,24.51,10.68,7.87,67.44,0.27,99.5,2.72,3.8,179.44,3.73,7.2,176.88,1990-05-08
6.26,7.23,0.57,355.6,124.3,-999.0,-999.0,-999.0,-999.0,1.82,18.6,11.79,15.19,19.6,12.97,24.98,12.01,8.73,68.19,0.76,99.52,2.49,3.45,198.81,3.44,5.94,200.31,1990-05-09
6.86,7.3,0.62,366.2,137.7,-999.0,-999.0,-999.0,-999.0,2.83,19.19,10.76,14.98,20.52,13.69,26.49,12.8,8.18,63.25,0.08,99.37,3.93,3.48,173.44,5.38,4.48,174.25,1990-05-10
2.16,7.35,0.2,365.9,47.5,-999.0,-999.0,-999.0,-999.0,2.55,16.97,13.98,15.48,17.07,8.88,22.66,13.78,10.07,83.62,5.71,98.96,3.62,4.45,139.5,5.16,4.7,140.19,1990-05-11
6.3,7.39,0.57,392.4,127.4,-999.0,-999.0,-999.0,-999.0,2.16,19.56,14.78,17.17,19.94,10.05,24.98,14.94,10.68,76.5,4.55,98.42,3.05,4.66,224.56,4.57,7.85,225.5,1990-05-12
4.6,7.42,0.41,394.0,96.0,-999.0,-999.0,-999.0,-999.0,3.7,19.8,13.91,16.86,20.75,11.3,25.75,14.45,10.01,71.31,1.31,99.27,5.12,6.11,146.94,7.27,5.84,161.06,1990-05-13
7.28,7.8,0.66,376.0,145.3,-999.0,-999.0,-999.0,-999.0,1.34,21.05,12.61,16.83,22.54,16.59,29.14,12.55,9.22,64.38,0.4,99.54,2.02,3.92,178.31,3.15,6.59,179.69,1990-05-14
7.12,7.1,0.64,369.9,141.0,-999.0,-999.0,-999.0,-999.0,1.49,21.49,11.13,16.31,23.54,15.03,29.08,14.05,8.42,58.0,0.02,99.66,2.21,2.53,145.75,3.3,6.51,127.44,1990-05-15
7.29,7.72,0.66,376.0,144.6,-999.0,-999.0,-999.0,-999.0,0.87,20.64,13.27,16.96,21.15,8.71,25.12,16.41,9.58,64.94,1.7,99.65,1.33,2.16,198.81,1.95,4.24,198.62,1990-05-16
7.13,7.13,0.64,372.4,140.6,-999.0,-999.0,-999.0,-999.0,1.5,22.36,14.04,18.2,23.9,14.1,29.47,15.37,10.07,62.94,0.75,99.5,2.07,3.47,143.25,2.88,6.69,149.12,1990-05-17
7.1,7.1,0.64,379.0,140.4,-999.0,-999.0,-999.0,-999.0,1.86,23.94,12.89,18.41,25.3,17.8,33.15,15.34,9.4,55.44,0.0,99.4,2.67,3.07,181.5,3.78,6.48,183.75,1990-05-18
5.69,6.84,0.51,415.0,115.4,-999.0,-999.0,-999.0,-999.0,1.71,25.61,15.94,20.77,26.26,14.04,32.93,18.89,11.41,58.62,0.33,99.52,2.51,6.2,170.06,3.64,8.52,182.62,1990-05-19
5.07,6.48,0.45,405.2,104.3,-999.0,-999.0,-999.0,-999.0,1.94,24.4,15.93,20.16,24.9,11.46,31.72,20.26,11.47,61.75,0.06,99.4,2.73,4.68,178.31,4.06,6.64,178.69,1990-05-20
6.92,6.76,0.62,410.3,138.6,-999.0,-999.0,-999.0,-999.0,2.09,25.02,14.9,19.96,26.15,13.77,32.39,18.62,10.74,56.94,0.01,99.17,2.98,5.61,130.31,4.01,6.36,131.25,1990-05-21
6.82,6.54,0.61,400.9,134.6,-999.0,-999.0,-999.0,-999.0,2.68,24.08,14.43,19.26,25.55,15.84,32.86,17.01,10.44,58.94,0.05,98.87,3.67,3.8,51.88,4.9,4.78,53.06,1990-05-22
5.12,7.15,0.45,427.2,105.9,-999.0,-999.0,-999.0,-999.0,2.37,24.55,15.37,19.95,25.51,16.66,33.9,17.23,11.17,62.75,0.0,98.52,3.3,5.98,72.38,4.57,8.59,74.56,1990-05-23
6.69,6.52,0.59,400.1,133.2,-999.0,-999.0,-999.0,-999.0,5.23,23.98,14.78,19.38,25.13,14.36,31.99,17.64,10.62,60.0,0.0,98.93,7.04,2.89,177.06,8.79,3.12,191.69,1990-05-24
6.85,6.74,0.61,378.6,136.0,-999.0,-999.0,-999.0,-999.0,3.91,22.95,12.04,17.5,24.15,13.34,30.55,17.21,8.91,54.5,0.0,99.4,5.27,4.71,196.5,7.07,3.2,225.56,1990-05-25
7.37,6.91,0.65,357.8,142.4,-999.0,-999.0,-999.0,-999.0,1.72,23.06,10.9,16.98,25.19,15.9,31.31,15.41,8.24,50.5,0.01,99.56,2.45,2.93,161.0,3.7,5.77,155.25,1990-05-26
5.29,7.47,0.47,389.6,107.6,-999.0,-999.0,-999.0,-999.0,1.98,24.08,13.44,18.76,25.21,15.22,31.98,16.76,9.77,55.56,3.25,99.42,2.85,4.2,210.12,4.02,5.66,212.06,1990-05-27
3.3,7.65,0.29,389.6,70.1,-999.0,-999.0,-999.0,-999.0,1.66,20.96,16.32,18.64,21.28,7.71,25.49,17.78,11.72,76.31,17.28,99.3,2.35,3.4,177.5,3.48,5.85,178.81,1990-05-28
1.76,7.66,0.16,386.6,39.2,-999.0,-999.0,-999.0,-999.0,4.64,19.26,14.36,16.8,20.12,6.92,22.9,15.98,10.31,74.94,3.57,99.36,6.26,3.7,45.12,8.07,3.3,45.19,1990-05-29
7.42,8.1,0.65,373.6,148.3,-999.0,-999.0,-999.0,-999.0,3.9,18.82,11.6,15.21,19.81,11.65,24.7,13.05,8.61,66.81,0.21,99.63,5.34,5.1,121.19,7.41,4.12,121.19,1990-05-30
5.76,8.07,0.51,382.7,119.0,-999.0,-999.0,-999.0,-999.0,1.98,19.34,9.8,14.58,21.32,12.72,26.12,13.4,7.63,58.31,0.0,99.76,2.81,2.71,129.69,4.02,5.44,127.5,1990-05-31
7.52,7.64,0.66,358.0,150.2,-999.0,-999.0,-999.0,-999.0,1.58,21.15,10.27,15.71,23.17,14.75,28.69,13.94,7.87,53.62,0.0,99.87,2.13,4.35,147.88,2.89,7.05,137.69,1990-06-01
6.12,7.89,0.54,371.9,122.8,-999.0,-999.0,-999.0,-999.0,1.86,23.72,12.9,18.31,25.15,18.93,33.4,14.47,9.4,56.31,0.0,99.38,2.64,4.22,159.56,3.63,5.28,168.88,1990-06-02
7.07,7.02,0.62,377.4,140.1,-999.0,-999.0,-999.0,-999.0,1.34,25.44,13.62,19.53,27.25,18.18,35.6,17.42,9.89,53.75,0.0,99.02,1.9,5.35,109.44,2.7,7.2,124.81,1990-06-03
7.25,7.74,0.63,400.0,146.8,-999.0,-999.0,-999.0,-999.0,2.48,24.61,12.62,18.62,26.04,15.2,32.48,17.28,9.28,51.31,0.0,99.02,3.4,3.69,103.31,4.57,4.92,104.88,1990-06-04
5.71,7.42,0.5,414.8,116.5,-999.0,-999.0,-999.0,-999.0,2.36,25.83,14.52,20.18,27.31,15.14,33.78,18.64,10.5,53.62,0.78,98.76,3.22,5.28,147.81,4.25,6.52,148.31,1990-06-05
6.6,7.97,0.58,423.3,135.1,-999.0,-999.0,-999.0,-999.0,4.33,23.74,15.33,19.53,25.21,11.41,30.01,18.61,11.05,61.94,3.08,98.83,5.76,4.42,332.56,7.38,4.79,331.81,1990-06-06
7.04,7.82,0.61,417.1,143.2,-999.0,-999.0,-999.0,-999.0,3.84,21.95,12.37,17.16,23.5,11.04,28.23,17.19,9.03,57.31,0.02,99.37,5.09,4.55,336.94,6.57,4.1,336.12,1990-06-07
7.8,7.7,0.68,383.7,155.8,-999.0,-999.0,-999.0,-999.0,1.45,24.19,11.63,17.9,26.46,18.33,33.18,14.85,8.67,50.81,0.0,99.29,2.15,2.53,220.19,3.38,4.53,225.88,1990-06-08
7.49,7.46,0.65,388.0,148.4,-999.0,-999.0,-999.0,-999.0,1.54,27.69,11.62,19.66,29.22,17.19,36.27,19.08,8.79,42.44,0.0,99.13,2.22,4.67,219.62,3.44,8.08,219.31,1990-06-09
7.32,7.3,0.63,399.5,145.2,-999.0,-999.0,-999.0,-999.0,2.63,28.93,12.9,20.91,30.24,18.98,38.87,19.89,9.52,43.12,0.04,99.04,3.62,3.62,162.94,5.11,6.14,165.69,1990-06-10
7.38,7.18,0.64,406.7,147.9,-999.0,-999.0,-999.0,-999.0,2.71,25.83,13.9,19.87,27.81,14.7,33.48,18.78,10.07,51.06,0.0,99.21,3.62,2.71,119.31,4.94,4.1,120.5,1990-06-11
6.09,6.98,0.53,425.1,124.0,-999.0,-999.0,-999.0,-999.0,2.83,27.21,13.74,20.48,28.81,14.8,35.9,21.09,10.01,47.19,0.02,99.1,3.83,7.98,91.12,4.8,9.5,89.31,1990-06-12
6.97,6.96,0.6,405.7,140.3,-999.0,-999.0,-999.0,-999.0,4.37,23.84,12.07,17.95,25.48,13.33,31.19,17.85,8.91,52.19,0.0,99.37,5.8,6.04,144.81,7.4,5.37,144.06,1990-06-13
7.17,6.46,0.62,392.6,145.2,-999.0,-999.0,-999.0,-999.0,2.41,25.08,11.93,18.5,26.83,17.52,34.26,16.74,8.91,49.38,0.0,99.42,3.29,4.68,163.12,4.53,6.09,164.75,1990-06-14
4.88,6.84,0.42,418.5,101.4,-999.0,-999.0,-999.0,-999.0,3.1,25.28,15.01,20.15,25.9,12.66,32.31,19.65,10.74,55.0,0.47,99.42,4.3,5.05,174.75,5.88,4.79,188.5,1990-06-15
5.19,7.23,0.45,412.9,107.3,-999.0,-999.0,-999.0,-999.0,2.8,24.93,12.59,18.76,26.82,14.77,32.69,17.9,9.22,50.06,0.0,99.53,3.73,4.65,138.31,4.94,5.21,136.38,1990-06-16
4.09,7.81,0.35,420.6,85.4,-999.0,-999.0,-999.0,-999.0,1.68,25.01,14.95,19.98,26.08,11.09,31.15,20.06,10.68,55.38,0.02,99.37,2.31,4.39,172.94,3.26,7.59,176.12,1990-06-17
6.56,7.63,0.57,425.5,133.6,-999.0,-999.0,-999.0,-999.0,2.48,27.51,14.0,20.75,28.99,15.54,35.8,20.26,10.07,47.19,0.03,99.31,3.42,3.97,191.31,4.81,6.55,193.0,1990-06-18
7.12,6.48,0.62,425.1,144.8,-999.0,-999.0,-999.0,-999.0,1.82,28.05,14.31,21.19,29.66,16.37,36.9,20.52,10.38,47.56,0.01,99.39,2.54,3.02,136.38,3.42,5.35,152.0,1990-06-19
3.88,8.28,0.34,441.4,82.5,-999.0,-999.0,-999.0,-999.0,2.0,29.96,16.38,23.17,30.48,16.27,39.37,23.1,11.9,49.31,0.85,99.3,2.82,3.47,167.81,4.09,4.91,169.75,1990-06-20
5.17,8.22,0.45,435.4,106.6,-999.0,-999.0,-999.0,-999.0,3.59,27.9,14.86,21.37,29.71,13.21,35.3,22.1,10.74,48.25,0.13,99.25,4.73,4.1,122.5,6.02,4.84,121.75,1990-06-21
7.88,7.23,0.68,411.0,158.3,-999.0,-999.0,-999.0,-999.0,2.97,26.8,15.24,21.02,28.8,14.12,34.27,20.15,10.93,52.88,0.1,99.3,3.92,3.78,52.62,5.18,4.8,52.31,1990-06-22
6.95,6.95,0.6,388.5,138.8,-999.0,-999.0,-999.0,-999.0,2.94,27.44,12.05,19.74,28.96,15.29,35.51,20.22,8.97,43.81,0.0,99.51,4.05,4.14,124.38,5.54,4.35,124.44,1990-06-23
7.41,7.41,0.64,380.5,145.9,-999.0,-999.0,-999.0,-999.0,2.21,27.97,12.62,20.3,29.78,16.74,36.7,19.96,9.28,44.0,0.0,99.65,3.05,4.46,104.0,4.17,7.01,73.38,1990-06-24
7.2,7.1,0.62,395.2,143.1,-999.0,-999.0,-999.0,-999.0,2.03,28.63,11.81,20.22,30.27,16.58,37.14,20.56,8.73,38.75,0.0,99.63,2.89,3.04,133.38,3.97,5.3,133.06,1990-06-25
7.75,7.76,0.67,392.9,152.1,-999.0,-999.0,-999.0,-999.0,2.0,27.94,13.65,20.8,30.3,16.18,36.46,20.28,9.89,46.5,0.0,99.47,2.77,4.11,133.62,3.81,5.45,130.81,1990-06-26
7.49,7.66,0.65,419.0,153.1,-999.0,-999.0,-999.0,-999.0,1.69,28.35,13.43,20.89,30.58,14.98,36.36,21.37,9.77,43.31,0.0,99.25,2.23,4.37,166.06,2.83,7.33,168.0,1990-06-27
7.04,6.93,0.61,403.9,141.1,-999.0,-999.0,-999.0,-999.0,1.94,28.48,15.4,21.94,31.36,16.05,36.84,20.8,11.11,49.5,0.0,99.33,2.57,4.83,146.88,3.29,7.01,149.88,1990-06-28
7.42,7.5,0.65,408.4,149.1,-999.0,-999.0,-999.0,-999.0,2.45,28.72,14.51,21.61,30.9,14.74,36.4,21.66,10.44,45.94,0.0,99.55,3.26,4.44,169.38,4.12,6.48,170.44,1990-06-29
7.48,7.16,0.65,414.6,150.3,-999.0,-999.0,-999.0,-999.0,3.52,29.84,13.62,21.73,31.49,16.34,38.37,22.02,9.89,41.06,0.0,99.52,4.71,4.16,189.81,6.28,4.72,191.56,1990-06-30
6.74,6.64,0.59,430.5,135.8,-999.0,-999.0,-999.0,-999.0,1.53,32.65,15.23,23.94,34.12,17.21,41.44,24.23,10.99,38.81,0.08,99.28,2.23,2.48,150.56,3.41,5.17,148.69,1990-07-01
7.83,7.97,0.68,441.6,158.1,-999.0,-999.0,-999.0,-999.0,2.6,30.64,16.66,23.65,32.51,13.42,38.0,24.58,12.02,45.69,0.43,99.24,3.43,4.76,208.62,4.23,6.24,236.25,1990-07-02
5.55,6.91,0.48,464.5,114.2,-999.0,-999.0,-999.0,-999.0,2.32,31.79,16.93,24.36,33.69,15.5,40.26,24.76,12.27,45.12,1.86,99.0,3.13,5.04,211.5,4.51,6.66,222.62,1990-07-03
6.33,7.82,0.55,412.1,128.5,-999.0,-999.0,-999.0,-999.0,4.68,28.32,15.59,21.95,30.14,12.12,34.74,22.62,11.23,48.12,0.15,99.26,6.14,7.45,170.69,7.59,8.12,244.56,1990-07-04
7.1,6.97,0.62,387.0,142.1,-999.0,-999.0,-999.0,-999.0,2.35,26.94,10.98,18.96,29.56,17.81,36.21,18.4,8.42,42.69,0.0,99.35,3.11,3.23,188.25,4.32,4.8,229.56,1990-07-05
6.72,6.63,0.59,393.6,135.6,-999.0,-999.0,-999.0,-999.0,3.02,28.08,12.26,20.17,30.27,15.8,36.61,20.81,9.16,42.81,0.0,99.25,3.93,7.21,181.88,4.85,8.53,209.81,1990-07-06
6.91,6.54,0.6,389.2,139.7,-999.0,-999.0,-999.0,-999.0,4.94,26.43,11.54,18.98,28.37,14.57,34.33,19.76,8.67,44.25,0.0,99.53,6.45,4.33,331.25,8.09,3.65,330.44,1990-07-07
7.25,6.71,0.63,386.7,146.2,-999.0,-999.0,-999.0,-999.0,4.08,25.07,12.73,18.9,27.17,15.24,32.81,17.58,9.22,49.56,0.0,99.59,5.37,5.12,240.94,7.06,3.75,240.5,1990-07-08
6.69,6.56,0.59,389.5,136.2,-999.0,-999.0,-999.0,-999.0,2.53,25.34,12.88,19.11,28.27,15.36,33.01,17.65,9.4,51.0,0.0,99.6,3.36,3.93,155.0,4.59,5.66,138.44,1990-07-09
6.68,6.53,0.59,402.1,136.1,-999.0,-999.0,-999.0,-999.0,1.52,27.43,13.12,20.27,30.47,16.42,35.37,18.94,9.58,46.0,0.0,99.34,2.05,3.36,159.75,2.55,5.74,155.88,1990-07-10
7.04,8.05,0.62,412.6,143.4,-999.0,-999.0,-999.0,-999.0,3.29,27.22,13.12,20.17,29.48,13.72,34.47,20.76,9.58,45.19,0.85,99.28,4.3,3.9,281.81,5.76,3.17,281.25,1990-07-11
6.45,7.3,0.57,424.6,133.0,-999.0,-999.0,-999.0,-999.0,1.75,25.8,15.07,20.44,28.69,12.13,32.08,19.95,10.86,54.19,2.15,99.38,2.28,4.0,218.31,3.05,4.66,218.5,1990-07-12
5.56,7.43,0.49,424.6,115.8,-999.0,-999.0,-999.0,-999.0,1.92,24.44,16.92,20.68,26.01,9.18,29.65,20.48,12.21,64.56,10.27,99.27,2.51,2.84,32.62,3.18,3.06,29.25,1990-07-13
7.6,7.87,0.67,390.4,153.5,-999.0,-999.0,-999.0,-999.0,2.78,24.73,14.99,19.86,26.98,14.05,31.9,17.84,10.74,58.56,0.0,99.31,3.72,3.15,163.75,5.07,3.3,177.12,1990-07-14
6.9,6.81,0.61,398.0,139.3,-999.0,-999.0,-999.0,-999.0,2.6,26.51,13.99,20.25,28.62,16.44,34.65,18.22,10.07,50.81,0.0,99.4,3.54,4.62,174.88,4.65,5.76,176.88,1990-07-15
6.78,6.3,0.6,400.1,138.2,-999.0,-999.0,-999.0,-999.0,2.05,27.63,13.88,20.76,29.5,13.68,34.71,21.03,10.01,46.38,0.08,99.69,2.82,2.77,160.25,3.86,6.05,160.25,1990-07-16
6.19,6.04,0.55,413.3,127.9,-999.0,-999.0,-999.0,-999.0,2.34,28.02,14.01,21.01,29.79,13.78,34.92,21.14,10.13,46.25,0.18,99.73,3.2,4.09,152.69,4.37,5.7,151.31,1990-07-17
6.48,6.45,0.58,423.4,134.4,-999.0,-999.0,-999.0,-999.0,1.27,29.08,14.35,21.72,31.19,14.31,36.09,21.78,10.38,43.44,0.46,99.31,1.86,2.88,159.06,2.8,5.6,198.19,1990-07-18
6.65,6.44,0.59,392.3,132.9,-999.0,-999.0,-999.0,-999.0,2.38,28.83,13.99,21.41,31.03,14.52,36.4,21.89,10.19,44.5,0.0,99.13,3.23,4.02,201.25,4.4,5.79,228.31,1990-07-19
7.22,6.79,0.65,401.1,146.2,-999.0,-999.0,-999.0,-999.0,3.41,26.58,14.48,20.53,28.86,14.92,34.41,19.49,10.44,51.69,0.0,99.39,4.46,4.66,90.94,5.89,5.0,89.12,1990-07-20
7.41,7.11,0.66,384.7,147.2,-999.0,-999.0,-999.0,-999.0,2.83,25.94,11.65,18.8,27.96,15.33,33.67,18.33,8.85,47.56,0.0,99.64,3.88,4.48,105.62,5.38,4.59,104.81,1990-07-21
7.54,7.51,0.68,379.4,148.8,-999.0,-999.0,-999.0,-999.0,2.78,26.33,10.73,18.52,27.73,14.96,33.68,18.72,8.18,41.31,0.0,99.57,3.86,5.3,144.5,5.05,5.84,143.62,1990-07-22
6.82,6.6,0.62,378.8,134.0,-999.0,-999.0,-999.0,-999.0,1.55,27.39,10.02,18.7,29.27,15.38,35.1,19.72,7.87,38.69,0.0,99.52,2.14,3.13,173.62,3.05,6.73,171.38,1990-07-23
6.3,6.18,0.57,406.9,128.2,-999.0,-999.0,-999.0,-999.0,1.87,28.47,9.83,19.15,30.29,16.64,36.83,20.19,7.75,35.75,0.0,99.41,2.66,3.34,182.25,3.93,7.15,183.94,1990-07-24
6.93,7.11,0.62,413.8,140.7,-999.0,-999.0,-999.0,-999.0,2.15,29.17,12.01,20.58,31.18,16.74,37.66,20.92,8.97,39.69,0.0,99.28,3.02,3.28,139.06,4.68,5.43,181.69,1990-07-25
6.09,6.08,0.55,430.0,124.8,-999.0,-999.0,-999.0,-999.0,1.18,30.62,11.68,21.15,32.31,16.07,38.9,22.83,8.85,36.12,0.0,99.27,1.66,3.67,131.38,2.35,6.79,125.81,1990-07-26
6.41,5.82,0.58,440.1,131.6,-999.0,-999.0,-999.0,-999.0,2.52,31.45,12.03,21.74,32.33,14.49,38.99,24.5,8.91,33.38,0.0,99.31,3.3,5.65,199.5,4.26,6.29,200.25,1990-07-27
6.54,6.32,0.59,411.7,131.5,-999.0,-999.0,-999.0,-999.0,1.94,31.12,13.98,22.55,33.35,16.7,39.91,23.22,10.19,40.12,0.0,99.37,2.66,5.94,185.69,3.49,7.08,181.94,1990-07-28
6.16,6.02,0.56,436.8,126.2,-999.0,-999.0,-999.0,-999.0,2.21,30.39,16.78,23.58,32.16,12.56,36.81,24.25,12.08,47.25,0.0,99.66,2.87,4.66,138.81,3.62,7.45,140.56,1990-07-29
6.42,6.31,0.59,434.2,131.5,-999.0,-999.0,-999.0,-999.0,1.75,30.76,17.63,24.19,33.51,13.42,37.83,24.41,12.82,49.25,0.67,99.62,2.3,4.18,175.19,3.03,5.64,179.31,1990-07-30
7.07,7.27,0.65,429.7,144.5,-999.0,-999.0,-999.0,-999.0,2.52,28.96,16.41,22.69,31.9,11.98,35.23,23.25,11.78,49.5,0.66,99.67,3.27,3.1,42.81,4.2,5.63,40.62,1990-07-31
6.33,6.31,0.58,408.1,128.0,-999.0,-999.0,-999.0,-999.0,1.87,28.72,15.65,22.19,31.74,13.97,35.62,21.65,11.29,49.62,0.61,99.53,2.45,2.78,57.19,3.29,4.73,54.5,1990-08-01
4.24,7.19,0.39,425.3,88.2,-999.0,-999.0,-999.0,-999.0,1.05,26.56,18.55,22.55,27.98,7.27,29.98,22.72,13.49,62.69,3.1,99.44,1.45,2.16,152.75,2.09,3.77,152.44,1990-08-02
6.86,7.79,0.63,423.9,139.5,-999.0,-999.0,-999.0,-999.0,1.45,27.4,18.19,22.8,29.79,11.12,33.08,21.97,13.18,59.81,1.77,99.48,1.93,2.16,141.31,2.46,3.91,141.88,1990-08-03
5.79,7.66,0.54,446.4,121.7,-999.0,-999.0,-999.0,-999.0,1.88,25.03,19.2,22.12,26.26,5.89,28.09,22.21,13.98,70.88,6.87,99.65,2.52,3.64,45.81,3.45,3.76,46.31,1990-08-04
5.29,7.21,0.49,428.0,110.1,-999.0,-999.0,-999.0,-999.0,2.47,25.4,18.51,21.96,26.9,10.38,30.72,20.34,13.43,68.44,5.26,99.67,3.3,2.84,91.44,4.64,3.13,91.38,1990-08-05
4.63,7.31,0.43,445.2,97.9,-999.0,-999.0,-999.0,-999.0,2.67,25.23,18.67,21.95,26.47,10.09,30.51,20.4,13.61,70.12,5.35,99.49,3.63,3.95,60.62,4.86,3.45,61.06,1990-08-06
5.31,7.25,0.5,432.0,110.4,-999.0,-999.0,-999.0,-999.0,2.5,25.08,18.48,21.77,26.58,9.48,30.13,20.65,13.49,69.56,3.5,99.31,3.39,3.55,39.69,4.55,3.14,39.12,1990-08-07
6.37,6.39,0.6,424.1,128.6,-999.0,-999.0,-999.0,-999.0,1.37,28.01,16.81,22.41,30.04,14.3,35.18,20.88,12.21,56.06,0.11,99.43,1.81,3.82,157.5,2.43,7.05,160.56,1990-08-08
6.7,6.48,0.63,426.7,136.5,-999.0,-999.0,-999.0,-999.0,2.4,26.73,19.34,23.03,28.0,9.7,31.8,22.11,14.16,66.0,9.38,99.65,3.21,4.51,141.31,4.41,5.55,140.19,1990-08-09
5.83,7.66,0.55,435.9,121.9,-999.0,-999.0,-999.0,-999.0,2.06,25.57,18.71,22.14,26.84,9.84,30.83,21.0,13.61,68.62,10.58,99.8,2.77,3.3,104.44,3.88,3.7,102.81,1990-08-10
6.38,6.15,0.61,389.3,128.3,-999.0,-999.0,-999.0,-999.0,1.77,25.69,16.58,21.13,27.66,11.8,31.82,20.02,11.9,60.88,2.64,99.74,2.45,2.09,39.88,3.59,4.62,37.12,1990-08-11
6.2,6.9,0.59,402.2,126.9,-999.0,-999.0,-999.0,-999.0,1.79,25.51,16.7,21.11,27.51,12.21,32.02,19.81,11.96,61.62,3.34,99.75,2.46,3.03,69.19,3.35,6.05,67.81,1990-08-12
6.13,5.94,0.59,414.1,125.5,-999.0,-999.0,-999.0,-999.0,1.95,25.96,18.3,22.13,27.4,11.52,32.15,20.63,13.24,65.5,8.87,99.67,2.61,3.79,157.06,3.61,6.75,158.81,1990-08-13
6.07,6.06,0.59,411.3,123.4,-999.0,-999.0,-999.0,-999.0,2.13,27.54,18.78,23.15,29.34,14.28,34.91,20.63,13.67,62.81,0.52,99.56,2.91,2.93,177.75,4.14,5.38,180.38,1990-08-14
4.32,6.0,0.41,425.3,89.4,-999.0,-999.0,-999.0,-999.0,1.95,27.64,19.2,23.42,27.98,11.84,33.56,21.73,14.04,62.75,1.76,99.44,2.76,3.08,207.31,4.34,5.73,209.44,1990-08-15
5.96,5.87,0.58,428.2,122.1,-999.0,-999.0,-999.0,-999.0,2.02,28.24,17.65,22.95,30.06,12.29,34.46,22.17,12.76,55.38,1.57,99.46,2.81,4.78,189.62,4.48,7.49,186.5,1990-08-16
6.43,6.52,0.62,427.1,132.5,-999.0,-999.0,-999.0,-999.0,2.7,27.41,15.7,21.55,29.25,13.01,34.44,21.43,11.29,52.62,0.0,99.71,3.55,3.05,259.88,5.02,5.19,289.06,1990-08-17
6.07,6.0,0.59,400.6,121.4,-999.0,-999.0,-999.0,-999.0,2.73,27.15,16.58,21.87,28.92,14.63,34.47,19.83,11.9,56.31,0.15,99.74,3.66,4.02,136.44,5.37,4.34,180.19,1990-08-18
